job_id,account,video_path,caption,status,worker_id,claimed_at,completed_at,error,attempts,max_attempts,retry_at,error_type,error_category,pass_number,run_id,video_id
DRki4ShEiZ8-1.mp4_podcast,LoomedTwillHook,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\joeroganexperience\DRki4ShEiZ8-1.mp4,"Intelligence agencies, secret experiments, and covert operations – Dr. John Lisle pulls back the curtain on the CIA's darkest chapters. As a history of science professor at the University of Texas, he's authored ""The Dirty Tricks Department"" and ""Project Mind Control: Sidney Gottlieb, the CIA, and the Tragedy of MKULTRA."" This conversation with @joeroganexperience dives deep into the operations most people never knew existed. Full episode 2419 available now.

#JRE #JoeRogan #JoeRoganExperience #JoeRoganPodcast #Podcast #CIA #MKULTRA #History #Intelligence #SidneyGottlieb #ColdWar #Espionage #Government #Documentary #TrueStory",pending,,,,,0,3,,,,,,
DQNDxiaEXsk-2.mp4_podcast,LockedVaultDuster,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\megynkellyshow\DQNDxiaEXsk-2.mp4,"The show must go on – and for @megynkelly and @donaldjtrumpjr, carrying forward the Megyn Kelly Live tour became their tribute to Charlie. Hear the full conversation on @megynkellyshow – available now on all podcast platforms.

#megynkellyshow",pending,,,,,0,3,,,,,,
DDaLPBpyQwd-2.mp4_podcast,HollowedBoneVessels,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\joeroganexperience\DDaLPBpyQwd-2.mp4,"Cinema legends deep in conversation. Quentin Tarantino sits down with Roger Avary on @joeroganexperience episode 2240, bringing decades of filmmaking expertise and their iconic ""Pulp Fiction"" partnership to the table. The duo, who together host ""The Video Archives"" podcast, break down their craft and shared history in film. Tarantino's portfolio speaks for itself—""Once Upon a Time in Hollywood"" among countless classics—while Avary's work on ""The Rules of Attraction"" showcases his distinct directorial vision. Season 2 of their podcast available at www.patreon.com/videoarchives

#JoeRogan #JRE #QuentinTarantino #RogerAvary #PulpFiction #VideoArchives #Filmmaking #Hollywood #Podcast #Directors #Screenwriting",pending,,,,,0,3,,,,,,
DLkWx6zC5eG-1.mp4_podcast,FrozenGearSmoker,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\daveramsey\DLkWx6zC5eG-1.mp4,"The comparison trap hits hardest when scrolling through feeds full of luxury cars and dream vacations. Here's what @daveramsey wants everyone to know: those picture-perfect lives usually come with a hidden price tag most people never see.

Behind the glamorous posts sits a stark reality—78% of people are living paycheck to paycheck, financing lifestyles they can't actually afford. Meanwhile, the person choosing humility over status, investing quietly instead of flexing loudly, is building something that actually lasts.

Real wealth doesn't need an audience. It's grown in private while everyone else performs for likes.

#MoneyTips #DebtFree #PersonalFinance #FinancialFreedom #MoneyManagement #WealthBuilding #FinancialPeace #SmartMoney #DebtFreeJourney #FinancialAdvice",pending,,,,,0,3,,,,,,
DKzhNdauP75-2.mp4_podcast,filbertthesmasher,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\jockowillink\DKzhNdauP75-2.mp4,"When fear tries to hold you back, @jockowillink explains exactly what you need to do. His approach to building unshakeable confidence isn't what most people expect—it's about facing what scares you head-on. This is the mindset that separates those who talk from those who take action.

#jockowillink #confidence #motivation #fearless #mindset #disciplineequalsfreedom #leadership #selfimprovement #motivational #success #growthmindset #mentalstrength #personaldevelopment #inspiration",pending,,,,,0,3,,,,,,
DQQBlfADOZh-2.mp4_podcast,FallenBarkSwitch,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\thediaryofaceopodcast\DQQBlfADOZh-2.mp4,"# Learning by doing versus overthinking—Evy Poumpouras settles the debate

Former Secret Service agent Evy Poumpouras breaks down why action beats analysis paralysis every time.

Her perspective? Most people get stuck planning for every scenario that might never happen.

Comment ""Evy"" for the full conversation in your DMs.

Where do you stand—team calculated risk or team perfect timing?

Via @evypoumpouras x @thediaryofaceopodcast

#evypoumpouras #secretservice #mindset #overthinking #takeaction #personaldevelopment #growthmindset #motivational #successmindset #podcastclips",pending,,,,,0,3,,,,,,
DQfTOX4juOP-2.mp4_podcast,EmptyFuelMatrix,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\garyvee\DQfTOX4juOP-2.mp4,"Gary Vance cuts through the noise with a weekend reality check that most people aren't ready to hear. The glamorous highlight reels hide what actually builds success—long nights, unglamorous work, and zero shortcuts. Everyone's chasing the outcome while running from the process. He's asking the question that separates dreamers from doers: now that you know what it takes, what's your next move? 

Credit: @garyvee

#content #rocky #motivation #garyvee",pending,,,,,0,3,,,,,,
DEEHWghOVRz-1.mp4_podcast,daisochunks,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\realalexclark\DEEHWghOVRz-1.mp4,"Surviving the 2004 tsunami changed Riley Kehoe's life forever, and now she's sharing her story on Culture Apothecary 🌊 @realalexclark sits down with TEDx speaker and podcaster @rileywithcourage for a powerful conversation marking 20 years since that fateful day. From the waves that inspired ""The Impossible"" to finding courage in everyday moments, this episode hits different 💚🌿

Available everywhere you stream or on YouTube: Real Alex Clark

Drop 'SURVIVE' below for the link straight to your DMs!

What natural disaster terrifies you most?

#CultureApothecary #TsunamiSurvivor #PodcastEpisode #Inspiration #Courage #SurvivalStory #RileyKehoe #TheImpossible #TrueSurvivalStory #PodcastCommunity #NewEpisode",pending,,,,,0,3,,,,,,
DGYDdf7ySxh-1.mp4_podcast,contibonit,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\askvinh\DGYDdf7ySxh-1.mp4,"@askvinh breaks down what your crisis is really telling you: it's time to reconnect with your true self. Getting crystal clear on your identity might be exactly what pulls you through.

Full conversation available on Youtube - search ""prosper podcast vinh giang"" or follow @prosper.journey for more insights!

#quarterlifecrisis #midlifecrisis #selfawareness #personaldevelopment #identitycrisis #findyourself #selfgrowth #lifepurpose #mentalhealthawareness #selfimprovement #growthmindset #lifecoaching #motivation #inspiration #mindsetshift",pending,,,,,0,3,,,,,,
DP4gPuNEZgt-1.mp4_podcast,ClosedCircuitMute,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\alexjones.tv\DP4gPuNEZgt-1.mp4,"The CIA's Venezuela mission just got exposed by @alexjones.tv and the timing couldn't be more critical. According to his latest breakdown, Trump deployed intelligence operatives into the country as war preparations intensify. This October 16th report connects dots the mainstream media won't touch.

#infowars #trumpwon #maganews",pending,,,,,0,3,,,,,,
C-BRJM_ynX--2.mp4_podcast,bondsgoldengun,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\theproblemdavesmith\C-BRJM_ynX--2.mp4,"The Bitcoin Conference just dropped a clip that's getting everyone talking 👀

@theproblemdavesmith breaks down why most people completely miss the point about Bitcoin's real value proposition. It's not what you think.

Worth the watch if you've ever wondered what separates believers from skeptics.

🎥 @theproblemdavesmith

#Bitcoin #BitcoinConference #Crypto #Cryptocurrency #BTC #BitcoinNews #CryptoNews #DigitalCurrency #BlockchainTechnology #CryptoEducation #BitcoinEducation",pending,,,,,0,3,,,,,,
DOL6_5gDTHV-1.mp4_podcast,blackietheblackest,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\ryanholiday\DOL6_5gDTHV-1.mp4,"The clock is ticking—less than 50 days remain to snag preorder bonuses for ""Wisdom Takes Work"" by @ryanholiday, dropping October 21. Lock in your copy now and unlock signed first editions, exclusive bonus chapters, plus the chance to have dinner with @ryanholiday himself. Head to dailystoic.com/wisdom or hit the link in bio before these perks disappear.

#WisdomTakesWork #RyanHoliday #DailyStoic #Stoicism #NewBookAlert #PreorderNow #BookLovers #StoicPhilosophy #PersonalGrowth #SelfImprovement #Philosophy #MustRead #BookRelease #LimitedTimeOffer",pending,,,,,0,3,,,,,,
DPgrNu6gIw9-1.mp4_podcast,basilthymeoregano,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\profgalloway\DPgrNu6gIw9-1.mp4,"When ICE agents hide behind masks while judges show their faces, something's wrong with the picture. @profgalloway and @KaraSwisher break down why accountability in the courtroom needs to go both ways.

#Immigration #ICE #JudicialSystem #Accountability #ProfGalloway #KaraSwisher #PivotPodcast #Politics #LegalSystem #Transparency",pending,,,,,0,3,,,,,,
DO9jx2OkrLy-2.mp4_podcast,AgedWalnutThrones,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\lewishowes\DO9jx2OkrLy-2.mp4,"The blue light trap: everyone thinks they're unwinding, but they're actually draining themselves empty 📱⚡

Marc Berman, environmental neuroscientist, breaks down why your pre-sleep phone habit is sabotaging tomorrow's energy in this eye-opening conversation with @lewishowes

Drop ""YES"" below for the complete episode 👇

#sleeptips #screentime #bluelight #healthyhabits #digitaldetox #bettersleep #neuroscience #wellness #selfcare #mindfulness #healthtips #productivity",pending,,,,,0,3,,,,,,
DPWtWWOCve_-1.mp4_podcast,speckles_is_here,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01c\themelrobbinspodcast\DPWtWWOCve_-1.mp4,"A morning dog walk turned into absolute chaos when the news dropped—@themelrobbinspodcast just made the Golden Globes consideration list. While her pups couldn't care less about the announcement, Mel Robbins sprinted home to share the moment with her listeners, the ones she credits for making it all possible. Now she's manifesting a nomination (announced 12/8) while spiraling over the real questions: Can you wear glasses with a gown? Does Chris need a new tux after 30 years? And why is everyone from Vermont so committed to questionable footwear? Before calling her mom and childhood best friend Jodi, she wanted her community to celebrate first—because this win belongs to everyone who's listened, shared, and shown up.

#goldenglobes #podcast #melrobbins #celebration #gratitude #community #podcastnews #manifest",pending,,,,,0,3,,,,,,
DH0ot63JAn6-1.mp4_podcast,rushhourresponse,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\foundr\DH0ot63JAn6-1.mp4,"When @jess_hatzis built @frank_bod into a global phenomenon, got knocked off by Ariana Grande, and still wrestled with the question every founder secretly battles: ""Is this ever going to feel like enough?""

@foundr digs into the raw truth behind the milestone addiction that drives entrepreneurs. That gap between hitting the target and actually feeling satisfied. The emotional toll of building something massive while constantly moving the goalposts.

This conversation with the co-founder of Frank Body goes beyond typical founder advice. It's about the psychological weight of success that nobody talks about in the highlight reels.

Full episode available now on YouTube – search 'Foundr Jessica Hatzis'

Drop ""PODCAST"" in the comments to get the conversation sent directly to your DMs.

#foundr #entrepreneurship #startups #businesspodcast #founderstories #entrepreneurmindset #buildingbrands #startuplife #businessgrowth #entrepreneurlife",pending,,,,,0,3,,,,,,
DQheyH5j901-2.mp4_podcast,redcarelesscrocs,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\codiesanchez\DQheyH5j901-2.mp4,"@codiesanchez dropped a mindset shift that changes everything: your ideas deserve the same protection as your equity. She's showing why the size of your circle doesn't matter—it's the quality of people in it. There's a massive difference between someone who's watching your back and someone who's just watching you move. If you're serious about building, this is your reminder to audit your inner circle and protect your energy like the asset it is.

#entrepreneur #businessmindset #entrepreneurship #mindset #businesstips #entrepreneurlife #success #wealth #businessowner #smallbusiness #motivation #hustlehard #businessgrowth #millionairemindset #successmindset",pending,,,,,0,3,,,,,,
DPplri2je4n-2.mp4_podcast,ogtylerguy,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01c\profgalloway\DPplri2je4n-2.mp4,"The unsexy truth about wealth? It's built in the mundane moments nobody wants to talk about. @profgalloway breaks down why the boring stuff is actually your golden ticket.

#money #wealth #rich #investing #financialfreedom #personalfinance #success #millionaire #motivation #entrepreneur #business #finance",pending,,,,,0,3,,,,,,
DQARnEvEs0w-2.mp4_podcast,milkyjersey.trainer,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01c\therealbradlea\DQARnEvEs0w-2.mp4,"The origin of life question keeps getting dodged. @therealbradlea challenges the mainstream narrative in this podcast moment – if we've never witnessed life emerging from non-life even once, why is spontaneous creation treated as settled science? The leap from dust particle to conscious human being, intricate giraffes, and complex bees requires more faith than most realize. Worth considering before dismissing design outright.

Featuring @superpatchco and @jay_decoded 

Full conversation available on YouTube – link in bio.

#podcast #originsoflife #consciousness #criticalthinking #designordebate #lifeorigins #podcastclips #deepquestions #scienceandfaith #thinkdifferent #questioneverything #philosophy #existence #creation",pending,,,,,0,3,,,,,,
DN80j_-jcS7-1.mp4_podcast,markatetwobananas,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01c\thediaryofaceopodcast\DN80j_-jcS7-1.mp4,"What happens when your job requires you to lie to everyone except your coworker who becomes your spouse? 

Former CIA officers Andrew and Jihi Bustamante explain why the agency actually pushes officers to date each other. The secrecy demands of intelligence work make normal relationships nearly impossible when you can't be honest about your career.

Real-life Mr. and Mrs. Smith vibes 👀

Via: @everydayspy x @thediaryofaceopodcast

#CIA #SpyLife #RelationshipGoals #IntelligenceCommunity #ClassifiedLife #SpyCouple #AgencyLife #Espionage #SecurityClearance #CovertOperations #SpyStories #RelationshipTalk #ModernDating",pending,,,,,0,3,,,,,,
DGT3gypuK1U-2.mp4_podcast,marblebasecase,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\foundmyfitness\DGT3gypuK1U-2.mp4,"# The mortality risk of low omega-3s matches smoking—yet most people have never had their levels tested.

@foundmyfitness recently delivered testimony to the United States Senate Special Committee on Aging (@senateaging), highlighting a troubling reality: nutrient deficiencies are killing us as effectively as cigarettes, but without the warning labels or public outcry.

The data she presented is stark:

• 80-90% of Americans have insufficient omega-3 levels, carrying smoking-equivalent mortality risk

• Vitamin D deficiency undermines immune function, brain health, and lifespan—despite being easily fixable

• Magnesium inadequacy affects nearly half the population, damaging DNA repair mechanisms and elevating cancer risk

Meanwhile, ultra-processed foods make up 60% of the American diet—calorie-dense but nutritionally void, engineered for overconsumption rather than nourishment.

Her proposed solution? Treat nutrient deficiencies with the same urgency as the anti-smoking campaigns. Make omega-3 and vitamin D screening routine in preventive care. Research shows that supplementing vitamin D-deficient adults with 4,000 IU daily reversed biological age by almost two years.

The full testimony is now available on the FoundMyFitness YouTube channel. She extends gratitude to Senator Rick Scott (@flsenrickscott) for facilitating this critical conversation.

#nutrients #omega3 #vitaminD #magnesium #longevity #healthspan #antiaging #biohacking #supplementation #preventivehealth #metabolichealth #nutrition #chronicdisease #healthpolicy #senate #publichealth",pending,,,,,0,3,,,,,,
DO9imNLiUdg-1.mp4_podcast,lupethelooper,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\mattwalshblog\DO9imNLiUdg-1.mp4,"Justice and forgiveness aren't enemies—they can coexist. @mattwalshblog breaks down why both matter in this powerful perspective.

#Justice #Forgiveness #MoralClarity #Truth #Christianity #Faith #Wisdom #PoliticalCommentary #Conservative #MattWalsh",pending,,,,,0,3,,,,,,
CzSJhZIM2vt-2.mp4_podcast,FusedMercurySpike,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\candaceshow\CzSJhZIM2vt-2.mp4,"Candace isn't buying what they're selling 🤨 Watch the full breakdown over at @candaceshow

#candaceowens #candace #dailywire #politics #conservative #news #political #trump #maga #makeitmakesense #liberal #democrat #republican #media #truth",pending,,,,,0,3,,,,,,
DRa59UEEdJw-2.mp4_podcast,DarkLichenCoded,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\russellbrand\DRa59UEEdJw-2.mp4,"@russellbrand is giving away a Jeep Rubicon to mark the arrival of something transformative—Reborn is almost here, and it's bringing a journey worth taking. One lucky person gets the keys to roll into this next chapter. #RebornWellness",pending,,,,,0,3,,,,,,
DQCy2WGCYd4-1.mp4_podcast,choice.jonestown,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\mattwalshblog\DQCy2WGCYd4-1.mp4,"Don Lemon's understanding of basic law just got called out by @mattwalshblog in this unbelievable moment. The confusion between what's ""legal"" versus what's a misdemeanor is wild. Watch until the end.

#DonLemon #MattWalsh #Politics #News #Conservative #Liberal #Debate #LegalSystem #Misdemeanor #Law #PoliticalDebate #CurrentEvents #MediaBias #Commentary",pending,,,,,0,3,,,,,,
Cu7C5lFgfnb-2.mp4_podcast,BrokenRockPace,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\edmylett\Cu7C5lFgfnb-2.mp4,"What if the secret to unlocking wealth isn't what most people think? @edmylett reveals an unconventional truth that changes everything.

The monotony of modern life is quietly stealing our potential. Same conversations, same circles, same routines—it's all creating an invisible ceiling on our growth.

He breaks down the direct connection between variety in our lives and the richness we experience spiritually, emotionally, and financially. It's not just about tolerating differences—it's about actively seeking them out.

Different backgrounds. Different perspectives. Different experiences. This is where real transformation happens.

When we limit ourselves to familiar faces and comfortable patterns, we're actually limiting our capacity for success and fulfillment. But when we intentionally embrace diversity across every dimension—relationships, spirituality, business, education—we tap into a force that elevates everything.

This breakdown shows exactly why sameness is sabotaging your progress and how to inject powerful variety into your life, regardless of your budget.

The comeback you're working toward? It starts with expanding beyond what's comfortable.

Full episode at the link in bio.

#edmylett #maxout #personaldevelopment #diversity #mindset #motivation #growthmindset #successmindset #entrepreneur #leadership #inspiration #podcast #selfimprovement #wealth",pending,,,,,0,3,,,,,,
DM857c9pwpK-2.mp4_podcast,ApexStratagem,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01c\shawnryanclipped\DM857c9pwpK-2.mp4,"A $7 billion mystery unfolds as Kash Patel breaks his silence on the Shawn Ryan Show. The former Chief of Staff to the Secretary of Defense pulls back the curtain on one of the most significant financial revelations you need to hear. This isn't just about the money—it's about what it represents.

Credit: @shawnryanclipped

#shawnryanshow #kashpatel #srs #podcast #government #transparency #billions #truth #interview #mustwatch #viral",pending,,,,,0,3,,,,,,
DMEB70ro5E_-2.mp4_podcast,clipsonpodcast,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\2bears.1cave\DMEB70ro5E_-2.mp4,"Watch Theo Von drop another legendary moment on the pod 🎙️ Episode 197 of @2bears.1cave delivers exactly what you came for. Bert and Tom know how to keep a conversation rolling.

#2Bears1Cave #theovon #theovonedit #theovonclips #tomsegura #bertkreischer",pending,,,,,0,3,,,,,,
DKAOJOLv-ES-2.mp4_podcast,podsnipworks,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\timferriss\DKAOJOLv-ES-2.mp4,"When strategy fails, your biochemistry might be the real culprit. @timferriss shares Tony Robbins' framework: attempting to solve problems from a depleted emotional state creates tunnel vision on what's wrong, not what's possible. The fix? Prime your state before you strategize. Sometimes 10 push-ups, 20 minutes of sunlight, or eating breakfast earlier does more than hours of problem-solving. As Tim puts it—you might not need to figure out your life's purpose, you might just need macadamia nuts and a cold shower.

#TonyRobbins #TimFerriss #MindsetShift #Biohacking #PersonalDevelopment #ProductivityTips #SelfImprovement #MentalHealth #StateManagement #OptimizeYourself",pending,,,,,0,3,,,,,,
DIT6m7qxZGT-1.mp4_podcast,talkgembytes,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\tonyrobbins\DIT6m7qxZGT-1.mp4,"When @tonyrobbins strips away the labels society gives us, what remains? That core essence can't be defined by job titles or other people's opinions. It's the raw, authentic you that exists before the world tells you who to be. 🙏🏻

#TonyRobbins #InnerPeace #SelfAwareness #PersonalGrowth #Mindfulness #AuthenticSelf #SelfDiscovery #InnerStrength #Consciousness #SelfRealization #MotivationalQuotes #Inspiration #GrowthMindset #SpiritualAwakening #TrueIdentity",pending,,,,,0,3,,,,,,
C--9A0UyMiA-2.mp4_podcast,castreelworks,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01c\hubermanlab\C--9A0UyMiA-2.mp4,"Two powerful protocols for dream recall and nightmare release, shared by @hubermanlab after learning them from @rickrubin. The fascinating part? Both techniques align with the body's natural paralysis during REM sleep—when our most emotionally intense dreams occur. While solid science exists on dreaming mechanics, these specific methods haven't been formally studied... yet. Through @scicommedia, the company Huberman co-founded, research is currently underway on NSDR, depression treatments, eating disorders, neuro-immune connections, autism, and reproductive health—with plans to eventually include dream studies. The mission: delivering actionable tools for mental health, physical performance, and overall wellbeing to everyone.

#neuroscience #science #ciencia #neurociencia #sleep #dreams #night #memory",pending,,,,,0,3,,,,,,
DAI5fFLtCWi-2.mp4_podcast,viraltalkfeed,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\impacttheory\DAI5fFLtCWi-2.mp4,"Businessman David Friedberg breaks down why the U.S. has crossed a critical economic threshold that most people aren't paying attention to.

The math is simple but alarming: governments fund debt repayment through taxation, but there's a breaking point where tax rates trigger economic forces that actually make debt harder to repay. According to Friedberg, we've already passed that line.

@impacttheory sits down with David Friedberg to explore what happens when a nation exceeds its natural debt capacity.

Watch the full conversation with David Friedberg and @TomBilyeu on YouTube at Impact Theory: ""America Is About To Crash Into A Brick Wall""

#economy #nationaldebt #economics #finance #business #entrepreneur #impacttheory #podcast",pending,,,,,0,3,,,,,,
DN3IYLAXHVO-1.mp4_podcast,reelpodsector,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01c\drmikeclips\DN3IYLAXHVO-1.mp4,"Quality sleep trumps early wake-up times—the science is clear. @drmikeclips breaks down why prioritizing rest matters more than alarm clock gymnastics. ⏰💤

Want the HYPERTROPHY TRAINING eBook? Drop TRAIN1 below for FREE access to:

💯 Evidence-based volume calculations
💯 Complete training strategies 
💯 Dr. Mike's expert breakdown on maximizing gains

📹️ Full Video: Exercise Scientist Critiques @chrisheria on the @rpstrength YouTube!

#sleepscience #hypertrophy #trainingvolume #evidencebased #fitnesstips #musclegrowth #sciencebackedfitness #sleepmatters #workoutscience #gains #fitnesseducation #strengthtraining",pending,,,,,0,3,,,,,,
DPZKOD9DJIY-2.mp4_podcast,apodwavecentral,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\shawnryanclipped\DPZKOD9DJIY-2.mp4,"The terror network's inner workings exposed through Sarah Adams' firsthand intelligence experience on this gripping episode. Her insights cut through the noise to reveal what's really happening behind closed doors.

Via @shawnryanclipped

#shawnryanshow #sarahadams #podcast #intelligence #terrorism #nationalsecurity #cia #counterterrorism #truecrime #geopolitics #middleeast #terrornetwork #interview #documentary #education",pending,,,,,0,3,,,,,,
DRkNsxMjyg1-1.mp4_podcast,micdropchannel,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01c\theadamcarollashow\DRkNsxMjyg1-1.mp4,"This Thanksgiving, @theadamcarollashow sends gratitude your way. Cheers to turkey, touchdowns, and time well spent. 🦃

Get it on!

#Thanksgiving #HappyThanksgiving #ThankfulThursday #ThanksgivingDay #AdamCarolla #GetItOn #Podcast #Comedy",pending,,,,,0,3,,,,,,
DEE6W56R3BY-1.mp4_podcast,viralmicstudio,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01c\thejrecompanion\DEE6W56R3BY-1.mp4,"James Fox breaks down his documentary 'The Program' during his conversation with Joe Rogan on JRE episode 2246. Stream the full discussion through the episode links, and catch the film on Amazon Video. Episode highlights courtesy of @thejrecompanion

Follow @jamesfoxdirector
Follow @joerogan

#jamesfox #joerogan #jrec2246 #jre #thejrecompanion #jrejamesfox #uap #joeroganpodcast #joeroganexperience #ufo",pending,,,,,0,3,,,,,,
DJpNQNDSJjE-1.mp4_podcast,quickpodsnaps,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\joeroganexperience\DJpNQNDSJjE-1.mp4,"Dr. Zahi Hawass joins @joeroganexperience for episode 2321, where the renowned archaeologist and former Egyptian Minister of Antiquities shares insights from decades of groundbreaking work in Egyptology. Those wanting to dive deeper into his latest discoveries can catch him live across North America during his Grand Lecture Tour – all 33 dates and locations available at www.ZahiLectures.com • @zahi_hawass

#JoeRogan #JRE #ZahiHawass #Egyptology #AncientEgypt #Archaeology #Podcast #History #Egypt #Pyramids",pending,,,,,0,3,,,,,,
C5yeoqBONpN-1.mp4_podcast,podmindstudio,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\simonsinek\C5yeoqBONpN-1.mp4,"When trust disappears from the workplace, entire generations feel the impact. @simonsinek breaks down how witnessing job insecurity in their parents' lives has shaped young professionals' approach to work—and why rebuilding that trust matters now more than ever.

Video from Human Capital Leadership Institute, September 2023

#leadership #workculture #trust #workplace #simonsinek #leadershipdevelopment #workplaceculture #professionaldev #careeradvice #worklifebalance #leadershiplessons #corporateculture #generationalshift #employeeengagement #trustmatters",pending,,,,,0,3,,,,,,
DPonv-dEUuP-2.mp4_podcast,talktrackhub,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\hormozi\DPonv-dEUuP-2.mp4,"When @hormozi talks about sacrifice, he's pointing at the real cost of ambition—the friendships that quietly fade while we're busy chasing wins that eventually lose their shine.

The people who knew you before the success? Those connections don't multiply with your net worth.

#friendship #success #relationships #personalgrowth #lifelessons #priorities #realtalk #mindset #wealthy #business #entrepreneur #motivation",pending,,,,,0,3,,,,,,
DJ1mKaWyg8v-2.mp4_podcast,kianinspired,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\askvinh\DJ1mKaWyg8v-2.mp4,"The relatability hack nobody talks about 👀

When you think you need shared hobbies to connect with people, think again. This changes everything.

Drop a ❤️ if this hit different

Via @askvinh

#communication #socialskills #relatability #connection #conversations #relationshiptips #selfimprovement #personaldevelopment #confidence #charisma #networking #peoplewatching #mindset #growth #lifehacks",pending,,,,,0,3,,,,,,
DL-s4ZLTatv-2.mp4_podcast,sonbankinspired,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\jordanbpetersonfans\DL-s4ZLTatv-2.mp4,"The question that's got thousands thinking: does jordan.b.peterson make a valid point here? 

Credit to @jordanbpetersonfans for bringing these powerful perspectives to light 🔥🔥

#jordanpeterson #jordanpetersonquotes #jordanbpeterson #jordanbpetersonquotes #psychology #lifelessons #tellthetruth #tellthetruthtuesday #speaktruth #speaktruthtopower #12rulesforlife #12morerulesforlife #societyfeelings #jordanpetersononsociety #bookstagram #googleads #marketingdigital #personality",pending,,,,,0,3,,,,,,
DKSKbXmpxw--1.mp4_podcast,walinspired,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01c\teamcocopodcasts\DKSKbXmpxw--1.mp4,"Patrick Schwarzenegger shares behind-the-scenes insight into Mike White's dedication to staying fit during #WhiteLotus production in this conversation with Rob. The full discussion is available now on #Literally from @teamcocopodcasts — link in bio.

#PatrickSchwarzenegger #MikeWhite #TheWhiteLotus #BehindTheScenes #PodcastClip #HBO #LiterallyPodcast #RobLowe #TeamCoco #Podcast #Celebrity #FilmProduction #FitnessMotivation",pending,,,,,0,3,,,,,,
Cnmpq4cqWxj-2.mp4_podcast,emersoninspired,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\candaceshow\Cnmpq4cqWxj-2.mp4,"McDonald's run busted on camera 😂 @candaceshow catches someone red-handed with the golden arches at their desk

#McDonalds #CaughtInAct #WorkLife #Funny #Relatable #OfficeHumor #FastFood",pending,,,,,0,3,,,,,,
