job_id,account,video_path,caption,status,worker_id,claimed_at,completed_at,error,attempts,max_attempts,retry_at,error_type,error_category,pass_number
DE6JBGLuFge-1.mp4_podcast,HollowedBoneVessels,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01c\tigerbelly\DE6JBGLuFge-1.mp4,"Bobby's got bits ready to drop at a moment's notice 🎯 What's the one you'd pull out anytime, anywhere? @tigerbelly breaks down their go-to moves in ep. 484

#tigerbelly #comedians #jokesfordays #comedywriter",success,3,2025-12-18T09:42:56.794844,2025-12-18T09:46:24.492282,,0,3,,,,
DRP8Dh3DLtD-1.mp4_podcast,FrozenGearSmoker,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\mattwalshblog\DRP8Dh3DLtD-1.mp4,"A classic philosophical dilemma put to the test by @mattwalshblog – when neither option sounds appealing, which path do you choose? He breaks down the ""lesser of two evils"" argument and why this line of thinking matters more than people realize.

#MattWalsh #PoliticalCommentary #CriticalThinking #LesserOfTwoEvils #PhilosophyMatters #LogicAndReason #ConservativeThought #PoliticalDebate #ModernPolitics",success,1,2025-12-18T09:46:10.327003,2025-12-18T09:49:38.682980,,0,3,,,,
DNeAAmlSTKU-1.mp4_podcast,filbertthesmasher,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01c\greatness\DNeAAmlSTKU-1.mp4,"The human body's hidden healing network is about to change medicine forever. 🧠⚡

@greatness sits down with Dr. Kevin Tracey in tomorrow's episode to explore a groundbreaking biomedical device that taps into the nervous system's natural power—offering healing beyond traditional drugs and surgery.

The future of healthcare drops TOMORROW 🎙️

#greatness #neuroscience #biomedicine #schoolofgreatness #health",success,2,2025-12-18T09:46:16.411427,2025-12-18T09:50:26.688414,,0,3,,,,
DQ7-x4LjSHl-2.mp4_podcast,FallenBarkSwitch,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\megynkellyshow\DQ7-x4LjSHl-2.mp4,.@megynkellyshow breaks down Donald Trump's BBC confrontation and his ongoing battle with the Dominant Media. Mark Halperin sits down with Megyn Kelly for the complete discussion on #NextUpHalperin — full interview at the link in bio.,success,4,2025-12-18T09:46:22.163161,2025-12-18T09:50:29.553684,,0,3,,,,
DOI_camDgB6-1.mp4_podcast,EmptyFuelMatrix,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\garyvee\DOI_camDgB6-1.mp4,"When @garyvee drops a message this direct, but so many people are still missing it—it hits different. He's watching the confusion unfold and knows exactly what needs to happen next. The script? It's begging to be flipped. If love is something you're carrying around, drop a heart ❤️ below. Ready to actually move? Send him ""I'm ready"" in the DMs. Simple as that.

Don't sleep on this: tap that follow button on his profile, hit the ⭐️, and lock him into your favorites.

#winner #mindset #garyvee",success,3,2025-12-18T09:46:34.575385,2025-12-18T09:51:04.047153,,0,3,,,,
DNWF4jdPCe7-2.mp4_podcast,daisochunks,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\joeroganexperience\DNWF4jdPCe7-2.mp4,"When three MMA powerhouses walk into the studio, you know the fight talk is about to hit different. @joeroganexperience brings together John Rallo @bmoremma (Shogun Fights founder & Ground Control MMA Academy owner/head coach), Matt Serra @mattserrabjj (UFC Unfiltered podcast host with Jim Norton, plus Serra BJJ owner/lead instructor), and Din Thomas (MMA analyst, actor & FightCourt host) for an absolute masterclass in combat sports conversation on JRE MMA Show 169.

#JRE #JoeRogan #JoeRoganExperience #JREMMShow #MMA #MixedMartialArts #UFC #BJJ #BrazilianJiuJitsu #Podcast #MMANews #CombatSports #Grappling #Fighting #JiuJitsu #UFCUnfiltered #MattSerra #DinThomas #JohnRallo #ShogunFights #FightCourt",success,0,2025-12-18T09:49:22.561344,2025-12-18T09:53:29.333613,,0,3,,,,
Ctji-QrAdFU-2.mp4_podcast,contibonit,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\candaceshow\Ctji-QrAdFU-2.mp4,"During a recent segment, Candace spoke about Demi's return to she/her pronouns, pointing out how this shift reinforces the conservative argument that reality shouldn't be rewritten to accommodate fleeting feelings. @candaceshow

#CandaceOwens #Conservative #ConservativeValues #Truth #Reality #CommonSense #Politics #PoliticalCommentary #Pronouns #Culture #CultureWar #TheLeft #Woke #WokeIdeology #CriticalThinking",success,1,2025-12-18T09:49:48.748626,2025-12-18T09:53:24.757833,,0,3,,,,
DOwPLHICSs5-1.mp4_podcast,ClosedCircuitMute,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\codiesanchez\DOwPLHICSs5-1.mp4,"The gap between who you are and who you're capable of becoming? That's just fear disguised as safety. @codiesanchez reminds us that the worst-case scenario rarely includes death—so what's really stopping you? She breaks down why most people waste their potential overthinking risks that don't actually exist. Every skill, every opportunity, every gift you've been given is waiting for you to finally use it. The doing starts now.

#entrepreneurmindset #fearless #takeaction #personalgrowth #mindsetshift #stopmakingexcuses #livefully #potentialunleashed #noregrets #justdoit #overcomefear #successmindset #motivationmonday #entrepreneurlife #growthmindset",failed,3,2025-12-18T13:10:00.450858,2025-12-18T13:11:00.826545,Exception: Appium connection failed after 3 attempts: ADB connection lost and reconnect failed,4,3,2025-12-18T13:14:59.490975,adb_timeout,infrastructure,
DMLilYKyXy_-2.mp4_podcast,bondsgoldengun,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\jordanbpetersonfans\DMLilYKyXy_-2.mp4,"The question millions are asking themselves after hearing this perspective. What's your take on jordan.b.peterson's viewpoint here?

🎥 @jordanbpetersonfans brings you the most thought-provoking clips

#jordanpeterson #jordanpetersonquotes #jordanbpeterson #jordanbpetersonquotes #psychology #lifelessons #tellthetruth #tellthetruthtuesday #speaktruth #speaktruthtopower #12rulesforlife #12morerulesforlife #societyfeelings #jordanpetersononsociety #bookstagram #googleads #marketingdigital #personality",success,2,2025-12-18T12:51:51.609089,2025-12-18T12:54:25.839480,,0,3,,,,
DJXQN1dOc59-1.mp4_podcast,blackietheblackest,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01c\michaeljknowles\DJXQN1dOc59-1.mp4,"@michaeljknowles thinks someone needs a history lesson – and a one-way ticket on the Mayflowers 📦⛴️

#MichaelKnowles #Conservative #Politics #PoliticalHumor #DailyWire #America #Mayflower #History #PoliticalCommentary #RightWing #ConservativeMedia",success,3,2025-12-18T09:51:14.108623,2025-12-18T09:54:55.742310,,0,3,,,,
CtumAcHg8g6-1.mp4_podcast,basilthymeoregano,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\theproblemdavesmith\CtumAcHg8g6-1.mp4,"The moment libertarian minds and comedy fans have been waiting for – catch @theproblemdavesmith live at Bonkerz Comedy Club - Daytona Beach inside @hiltondaytonabeach this Friday, August 4! 🔥

From his regular appearances on The Joe Rogan Experience, Tim Pool, Kennedy, and The Greg Gutfeld Show to co-hosting Legion of Skanks and his own Part Of The Problem podcast where he dissects current events and exposes the evils of government and corporate media, Dave Smith brings his unique blend of political commentary and razor-sharp wit to the stage.

Tickets 🎫 on sale NOW!
Follow the link in bio.

This is a special event show

#bonkerzcomedy #bonkerzcomedyclub #davesmithpartoftheproblem #partoftheproblempodcast #davesmithcomedian #daytonabeach #hiltondaytona #daytonacomedy",success,4,2025-12-18T09:52:34.621103,2025-12-18T09:59:01.093376,,0,3,,,,
DFyAbris1oN-2.mp4_podcast,AgedWalnutThrones,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\michaeljknowles\DFyAbris1oN-2.mp4,"Michael J. Knowles (@michaeljknowles) just found the one policy change everyone can agree on 😂

#MichaelKnowles #CriminalJustice #CriminalJusticeReform #Politics #Conservative #PoliticalHumor #DailyWire",success,1,2025-12-18T09:53:34.825118,2025-12-18T09:58:59.063391,,0,3,,,,
DRiUN1hkfS9-2.mp4_podcast,speckles_is_here,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01c\mastersofscale\DRiUN1hkfS9-2.mp4,"When Elmo crashes your business summit, you stop and take notes. @rhymeswithshmameron, Head of Content & IP Strategy at @sesameworkshop, brought along a very special guest to Masters of Scale Summit—and the lesson went deeper than anyone expected. Breathe with Elmo for a moment, then catch Scott's complete presentation at the link in bio. He reveals the original mission behind @sesamestreet: closing early-learning gaps across America, and how that vision now spans the globe. Local storylines, culturally-adapted characters, and authentic representation all stem from one core practice—actually listening to children. Credit: @mastersofscale

#MastersOfScale #SesameStreet #SesameWorkshop #Elmo #Leadership #SocialImpact #Education #ContentStrategy #Mindfulness",success,0,2025-12-18T09:53:39.375935,2025-12-18T10:03:01.260431,,0,3,,,,
C2Kos8XOhmG-1.mp4_podcast,rushhourresponse,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01c\edmylett\C2Kos8XOhmG-1.mp4,"When Tony Robbins sits down with @edmylett for their fourth conversation, the insights get deeper, the strategies get bolder, and the blueprint for total life transformation becomes crystal clear.

This isn't your typical success talk – it's a full-scale immersion into how the ultra-wealthy think about money AND how high performers master every season of their lives.

From freedom funds to asymmetrical risk rewards, from Ray Dalio's investing fundamentals to private equity allocation strategies that actually work for everyday investors – Tony breaks down what the top 1% know that most people don't.

But here's what makes this episode different: it goes beyond the bank account. Tony and Ed dig into the mental, emotional, and physical alignment required to become the hero of your own story.

🚨 FREE seat waiting: Tony's Time to Rise Summit (January 25-27) – visit jointony100.com to claim yours and design your 2024 results plan in just 3 days.

The conversation covers defining life seasons, conquering modern selfishness, building diversified portfolios regardless of your starting point, and synchronizing mind-body-emotion-action for unstoppable momentum.

Link in bio to watch the full episode with @tonyrobbins now.

#TonyRobbins #EdMylett #LifeMastery #MoneyMastery #WealthBuilding #InvestingStrategies #PersonalDevelopment #FinancialFreedom #SuccessMindset #TimeToRiseSummit #RayDalio #PrivateEquity #AssetAllocation #Entrepreneurship #Philanthropy",success,3,2025-12-18T09:55:05.816196,2025-12-18T09:59:19.253119,,0,3,,,,
C_L4qeft7PL-2.mp4_podcast,redcarelesscrocs,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\impacttheory\C_L4qeft7PL-2.mp4,"The question everyone's been asking but few dare to discuss openly. @impacttheory puts it straight: did the DNC play fair with RFK's Presidential campaign? The political machinery debate that's dividing America right now.

#Politics #Election2024 #RFKJr #DNC #PoliticalDebate #Democracy #PresidentialRace #Freedom #America #Truth #Leadership #PoliticalDiscussion #Controversy",success,1,2025-12-18T09:59:09.107586,2025-12-18T10:03:05.721695,,0,3,,,,
DFuD8JYuiOp-2.mp4_podcast,ogtylerguy,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\thejrecompanion\DFuD8JYuiOp-2.mp4,"Journalist Jaime Maussan brought alleged ""alien"" mummies before Mexico's Congress in 2023, presenting what he claimed were non-human entities from Peru's Nazca region. The elongated-headed, three-fingered specimens showed X-ray anomalies including unusual skeletal formations and metal implants that Maussan argued proved extraterrestrial origins. Peruvian scientists and authorities weren't buying it—dismissing the remains as likely modified pre-Columbian humans, potentially assembled from various human and animal parts. Peru's Ministry of Culture condemned the unauthorized removal, declaring the remains protected cultural heritage. Wild story explored by @thejrecompanion 👽

🎞️ Follow on X @tupacabra for more

Discussed on The Joe Rogan Experience Episode 2267 - Dan Richards

Link to Listen/Watch in Episode Links Highlight and Bio.

Follow @dedunking
Follow @joerogan

#danrichards #joerogan #jre2267 #thejrecompanion #jre #jredanrichards #joeroganpodcast #joeroganexperience",success,3,2025-12-18T13:00:45.381752,2025-12-18T13:06:02.177794,,1,3,2025-12-18T13:05:27.149867,,,
CeOuOZ1j0QN-1.mp4_podcast,milkyjersey.trainer,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01c\impacttheory\CeOuOZ1j0QN-1.mp4,"The philosophy behind ""One More"" gets unpacked as @edmylett sits down with @impacttheory to break down the mindset that separates those who dream from those who achieve.

Full episode available now—link in bio.

#ImpactTheory #EdMylett #OneMore #Motivation #Mindset #Success #PersonalDevelopment #GrowthMindset #SuccessMindset",success,3,2025-12-18T09:59:29.329735,2025-12-18T10:03:58.115830,,0,3,,,,
DRckfbODfRb-2.mp4_podcast,markatetwobananas,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\ryanholiday\DRckfbODfRb-2.mp4,"Just six weeks left in 2024—here's what @ryanholiday thinks you should prioritize on your reading list before the clock runs out 📚⏰

These aren't just random picks. Each one brings something different to the table, whether it's timeless wisdom or a fresh perspective you didn't know you needed.

Which one are you adding to your December TBR? 👇

#books #booktok #booktube #bookstagram #bookrecommendations #readinglist #mustread #booksuggestions #whattoread #ryanholiday #reading #bookish #booklover #2024reading #yearendreading",success,0,2025-12-18T10:05:44.155449,2025-12-18T10:08:46.402135,,1,3,2025-12-18T10:10:34.110159,,,
DOrafGvDY6o-1.mp4_podcast,marblebasecase,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\badfriendspod\DOrafGvDY6o-1.mp4,"@badfriendspod finally reveals the iconic flame shirt origin story everyone's been asking about 🔥

#badfriendspod #andrewsantino #bobbyleе #podcast #comedy #comedypodcast #fyp",success,1,2025-12-18T10:03:15.776267,2025-12-18T10:08:10.393270,,0,3,,,,
DDODleIvFBG-1.mp4_podcast,lupethelooper,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\realalexclark\DDODleIvFBG-1.mp4,"The man who sculpted the most iconic Victoria's Secret Angels just dropped knowledge on @realalexclark's Culture Apothecary podcast 🔥 @justin_gelband—the legendary trainer behind 16 years of Candice Swanepoel's VS runway dominance, plus sessions with Alessandra Ambrosio and Adriana Lima—reveals his definitive top 5 VS Angels list: Gisele, Adriana, Alessandra, Doutzen, and Candice. Plot twist? He's only personally trained 3 of them. The JG Method creator (who also whips Taylor Swift into shape) breaks down what actually goes into Angel-level fitness, the mind-body connection secrets, and why his holistic approach gets results that last. Comment 'BODY' for the full episode link!

#VictoriasSecret #VSAngels #FitnessTrainer #CandiceSwanepoel #AlessandraAmbrosio #AdrianaLima #GiseleBundchen #DoutzenKroes #TaylorSwift #WorkoutMotivation #FitnessPodcast #CultureApothecary #JGMethod #ModelFitness #AngelTraining",success,4,2025-12-18T13:01:05.413672,2025-12-18T13:04:06.286899,,1,3,2025-12-18T13:05:47.204205,,,
DH9IoV8KbxN-2.mp4_podcast,FusedMercurySpike,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\mastersofscale\DH9IoV8KbxN-2.mp4,"Julia Collins, CEO of Planet Forward, carries forward a powerful inheritance: her grandparents' commitment during the Great Migration to deliver healthcare in the Bay Area's underserved neighborhoods now echoes in her mission to make climate solutions accessible to all communities today.

The through-line from medical care to environmental justice isn't coincidental—it's intentional. Same values, different crisis, universal impact.

More of Julia's journey on @mastersofscale — link in bio.

#MastersOfScale #PlanetFWD #Climate #Sustainability",success,1,2025-12-18T10:08:20.448707,2025-12-18T10:12:47.020137,,0,3,,,,
DCnbRtMuilY-1.mp4_podcast,DarkLichenCoded,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01c\tigerbelly\DCnbRtMuilY-1.mp4,"Jeff Dye opens up about his unconventional upbringing—turns out tough love was the family motto over at @tigerbelly

#tigerbelly ep. 476 #jeffdye #parentingmemes #toughlove",success,2,2025-12-18T10:14:36.859302,2025-12-18T10:18:11.648609,,2,3,2025-12-18T10:19:05.215783,,,
DPWdAGBjwas-2.mp4_podcast,choice.jonestown,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\daveramsey\DPWdAGBjwas-2.mp4,"According to @daveramsey, ditching a $749 monthly car payment and investing it could turn into $8 million by retirement. From 30 to 70, that's the difference between driving someone else's dream and building your own empire.

#money #moneytok #moneytips #personalfinance #financialfreedom #financetips #investing #retirement #wealth #richmindset #millionaire #financialliteracy #savemoney",success,0,2025-12-18T10:16:29.013673,2025-12-18T10:19:53.199849,,2,3,2025-12-18T10:21:18.941084,,,
DQKhLAKkpE0-1.mp4_podcast,chance_of_rain_tomorrow,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01c\hormozi\DQKhLAKkpE0-1.mp4,"@hormozi breaks down why protecting your image might be costing you everything. The paradox? Getting wealthy means you'll look broke while you invest every dollar. Building strength means people will see you struggling with weights you can't lift yet. Finding real love means being vulnerable enough that rejection becomes possible.

Your ego whispers that how things look matters more than what you're building. It's a trap that kills more potential than any actual setback ever could.

#alexhormozi #entrepreneurmindset #egokills #wealthbuilding #personalgrowth #mindsetshift #successmindset #entrepreneurlife #businessmindset #selfimprovement #growthmindset #motivation #vulnerability #realitytalk",failed,2,2025-12-18T12:58:04.827269,2025-12-18T12:58:57.551447,"captcha: enter the code - Vision analysis: The screenshot shows a mostly blank/white screen with a loading spinner in the center, indicating the Instagram app is stuck in a loading state. Given the context mentions a captcha error with ""enter the code,"" this appears to be a failed verification attempt that has left the app in an unresponsive state. The user would likely need to force close and restart the Instagram app, then complete the captcha verification properly when prompted again.",3,3,2025-12-18T13:02:54.769546,,unknown,
DOlZgCvDj6c-2.mp4_podcast,BrokenRockPace,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\garyvee\DOlZgCvDj6c-2.mp4,"Gary's dropping the reality check nobody asked for but everyone needs to hear 👊

Too many people letting fear run the show before Monday even hits. @garyvee breaks down why that energy is keeping you stuck and what to actually do about it.

Tag someone who needs to see this before tomorrow 🔥

And since it's game day – drop your lock 🔒 for the week below. Time to find out who the real sharks 🦈 are in this comment section.

#fired #job #advice #garyvee",success,1,2025-12-18T10:12:57.074556,2025-12-18T10:16:23.611007,,0,3,,,,
DO08vDslFR7-1.mp4_podcast,ApexStratagem,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\askvinh\DO08vDslFR7-1.mp4,"Public speaking isn't just a skill—it's the gateway to becoming more influential in every area of your life 🎯

@askvinh breaks down exactly why mastering this art form will transform how people perceive and follow you.

Ready to level up? Drop ""AMPLIFY"" in the comments for his free 3-part video series that'll get you started on the right path 🔥

#publicspeaking #influence #communicationskills #leadership #personaldevelopment #selfimprovement #speakingskills #confidence #success #mindset #growth",success,2,2025-12-18T10:18:21.708021,2025-12-18T10:23:01.871670,,0,3,,,,
DDK6zvCz9p7-2.mp4_podcast,clipsonpodcast,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\theovon\DDK6zvCz9p7-2.mp4,"When @theovon and @stavvybaby2 get together, you know it's gonna hit different 🔥

@celsiusofficial #celsiusbrandpartner #celsiuslivefit",success,3,2025-12-18T10:19:21.276939,2025-12-18T10:23:28.288221,,0,3,,,,
DQSPKOwiC7G-2.mp4_podcast,podsnipworks,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01c\hormozi\DQSPKOwiC7G-2.mp4,"@hormozi breaks down what discipline actually means on @impaulsiveshow — it's your ability to keep showing up for the punishing stuff even when there's zero reward waiting for you. The more reps you can handle without payoff, the more disciplined you are.

#alexhormozi #hormozi #discipline #selfimprovement #mindset #motivation #personaldevelopment #businessmindset #entrepreneur #success #growthmindset #motivational #impaulsive",failed,0,2025-12-18T12:58:17.022243,2025-12-18T12:59:45.377504,"Exception: UI dump failed (MaxRetryError): HTTPConnectionPool(host='127.0.0.1', port=4723): Max retries exceeded with url: /session/b3697081-cd",3,3,2025-12-18T13:03:06.936686,,unknown,
C9vsKt0uC_Y-2.mp4_podcast,talkgembytes,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\theproblemdavesmith\C9vsKt0uC_Y-2.mp4,"Nashville comedy fans get a second chance! When @theproblemdavesmith's 6:30PM show at Zanies sold out for Sunday, July 28, an earlier 4PM performance was added to meet the demand. Tickets are moving fast for the matinee slot, so don't sleep on this one. Hit the calendar link in bio to secure your spot.

#nashville #musiccity #zanies #zaniesnashville #standup #comedy #comedyclub #jokes #davesmith #theproblemdavesmith #biden #joebiden #joeroganexperience #gutfeld #timcast",success,1,2025-12-18T10:19:38.180145,2025-12-18T10:23:50.632666,,0,3,,,,
DIeUOPaJZ7z-1.mp4_podcast,castreelworks,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01c\teamcocopodcasts\DIeUOPaJZ7z-1.mp4,"While @lamorne and @kyleshevrin showed up expecting just another @divalaci Scam Goddess session, they walked straight into her real masterplan. 🏓🏓🏓

📹 @teamcocopodcasts

Producer: @jayfoxx__ 
Engineer: @richardhenrygarcia 

#pingpong #scams #thelamorningafter #studiorecording #scamgoddess",success,0,2025-12-18T10:20:03.275042,2025-12-18T10:23:45.788911,,0,3,,,,
DRSsa8QEk4z-1.mp4_podcast,viraltalkfeed,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\icedcoffeehour\DRSsa8QEk4z-1.mp4,"ChatGPT's ad-free experience might not last forever, and the timeline could surprise you. @icedcoffeehour breaks down when we might start seeing ads appear on the platform and what that could mean for users.

#chatgpt #openai #ai #artificialintelligence #tech #technology #technews #aiadvertising #futureofai #digitalmarketing #techpodcast #podcast",success,2,2025-12-18T10:23:11.947126,2025-12-18T10:26:51.385296,,0,3,,,,
DJFSPnQS3di-2.mp4_podcast,reelpodsector,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\foundmyfitness\DJFSPnQS3di-2.mp4,"Looking for performance gains without caffeine jitters? The answer might be sitting in your produce aisle. Beetroot extract delivers measurable improvements in endurance, recovery, and cognitive function by ramping up nitric oxide production—meaning better oxygen delivery to both muscles and brain tissue.

The results speak for themselves: athletes taking beetroot juice sharpened their decision-making speed by roughly 4% at rest, thanks to increased blood flow to regions controlling motor function and focus. @DrAndyGalpin strategically deploys blood-flow enhancers like beetroot and citrulline for his athletes during nighttime training blocks and when scheduling demands multiple daily sessions—times when stimulants would sabotage sleep quality.

Here's the problem: less than half the population eats enough nitrate-rich vegetables to maintain optimal NO levels. Supplementing with beetroot juice or citrulline bridges that nutritional gap while supporting vascular function throughout the entire body.

Episode 101 of the @foundmyfitness podcast with Dr. Andy Galpin breaks down the science behind performance supplements that actually move the needle on training adaptations and recovery protocols.

#beetroot #nitricoxide #sportsnutrition #athleticperformance #nootropics #bloodflow #endurance #recoverynutrition #evidencebased #performancesupplements #cognitivefunction #trainingadaptations",success,3,2025-12-18T10:23:38.348180,2025-12-18T10:35:11.870740,,0,3,,,,
DNYE4FSue_U-2.mp4_podcast,apodwavecentral,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\garyvee\DNYE4FSue_U-2.mp4,"Gary Vee's coffee cup serves up reality without the filter. When you understand the message, everything shifts. 

He's challenging the first 100 to spread it - if you repost 🔁🔁 send him this emoji 🔁

Pro tip: Hit that ⭐️ button next to follow/following on his profile to favorite

Credit: @garyvee

#perspective #quotes #garyvee",failed,4,2025-12-18T11:10:40.437431,2025-12-18T11:12:43.688253,"logged_out: create new account - Vision analysis: This is Instagram's login screen showing the user is logged out. The screen displays a profile placeholder and options to ""Continue as Gaurika Nair Jain"" (via Facebook), ""Log into another account,"" or ""Create new account."" The posting likely failed because the user's session expired or they were automatically logged out, requiring them to log back in to continue using the app.",1,3,2025-12-18T10:34:52.970194,logged_out,account,
DJNElUYgYlP-2.mp4_podcast,micdropchannel,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\markmanson\DJNElUYgYlP-2.mp4,"Mark Manson (@markmanson) flips the script on relationship advice: chasing your partner's happiness? That's the trap. The real move is owning your own joy and letting them own theirs. When both people handle their side of the equation, everything else falls into place naturally.

#relationships #relationshipadvice #datingadvice #relationshiptips #dating #happiness #selfcare #boundaries #healthyrelationships #mentalhealth #personalgrowth #selflove",success,1,2025-12-18T10:24:00.688730,2025-12-18T10:28:15.073125,,0,3,,,,
DQr_oV9kqc2-1.mp4_podcast,viralmicstudio,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\chriswillx\DQr_oV9kqc2-1.mp4,"The energy in NYC & Toronto hit different 💜 @chriswillx brought that unreal vibe to both cities

#NYC #Toronto #LiveShow #NewYork #Canada #ModernWisdom #Podcast #TourLife #CityVibes #PurpleHeart",success,2,2025-12-18T10:27:01.446022,2025-12-18T10:30:44.528642,,0,3,,,,
DQnEPQVEqk7-1.mp4_podcast,quickpodsnaps,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01c\icedcoffeehour\DQnEPQVEqk7-1.mp4,"The FBI just got called out by Eric Trump and the details are wild 👀

@icedcoffeehour captured this moment that has everyone talking about what's really going on behind the scenes.

#EricTrump #FBI #Trump #Politics #Viral #Trending #News #MAGA #Trump2024 #Conservative #Republican #TrumpFamily #Exposed",success,4,2025-12-18T10:27:39.923598,2025-12-18T10:36:41.745078,,0,3,,,,
DOXBr1Gkgm5-1.mp4_podcast,podmindstudio,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\theadamcarollashow\DOXBr1Gkgm5-1.mp4,"Looking at LA's streets tells you everything about political priorities – and @theadamcarollashow isn't holding back. Adam Carolla and Johnny Joey break down why cities tolerate tent encampments and trash-lined sidewalks when solutions exist. The real question: do politicians actually want to fix it?

#AdamCarolla #Podcast #Politics #Homelessness #LosAngeles #LA #California #UrbanIssues #PolicyFail #CityCrisis #PoliticalCommentary",success,1,2025-12-18T10:37:02.591800,2025-12-18T10:41:04.634410,,2,3,2025-12-18T10:41:52.518793,,,
DOeHYXFDkM5-1.mp4_podcast,talktrackhub,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\officialbenshapiro\DOeHYXFDkM5-1.mp4,"Ben Shapiro (@officialbenshapiro) isn't backing down from anyone trying to silence the movement. His response? Keep pushing forward, no matter who stands in the way. The resistance only proves the message is hitting its mark.

#benshapiro #conservative #politics #viral #trending #debate #freespeech #truth #political #commentary #news #media",success,0,2025-12-18T13:00:04.647474,2025-12-18T13:03:17.335476,,1,3,2025-12-18T13:04:56.571923,,,
DK7-kljSqAZ-2.mp4_podcast,aiyanaaafarmerinspired,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\tigerbelly\DK7-kljSqAZ-2.mp4,".@tigerbelly brought the good vibes with @rhettmc and @linkneal on this one 🥰

#tigerbelly ep. 506 #rhettandlink #podcastclips #positivity",failed,2,2025-12-18T10:33:07.591679,2025-12-18T10:35:07.067112,"suspended: we suspended your account - Vision analysis: This screen shows an Instagram account suspension notice for user ""Farmer."" The account has been suspended due to alleged association with another account that violated Instagram's Community Standards on account integrity, with 173 days remaining to appeal before permanent deletion.

The suspension appears to be related to Instagram's detection of potential fake or duplicate accounts rather than content violations. To resolve this, the user",1,3,,suspended,account,
DQcdz9Uj4S_-2.mp4_podcast,kianinspired,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\shawnryanshow\DQcdz9Uj4S_-2.mp4,"When selfie breaks meet serious content 📸 Short clips from @shawnryanshow are now officially on Snapchat for anyone still using the app 😂

#ShawnRyanShow #Snapchat #Podcast #ShortClips #SocialMedia",success,0,2025-12-18T10:33:37.125593,2025-12-18T10:37:03.086364,,0,3,,,,
