job_id,account,video_path,caption,status,worker_id,claimed_at,completed_at,error,attempts,max_attempts,retry_at,error_type,error_category,pass_number
DPzPP4ADutt-2.mp4_podcast,LoomedTwillHook,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01c\chriswillx\DPzPP4ADutt-2.mp4,"The measurement of courage isn't found in tomorrow's outcomes—it exists in today's choices. Matthew McConaughey breaks down what it truly means to live boldly, straight from his philosophy on taking action despite uncertainty. @chriswillx captures this masterclass moment in crystal clarity.

#MatthewMcConaughey #Courage #Motivation #SelfDevelopment #PersonalGrowth #Mindset #LifeAdvice #Philosophy #Inspiration #SelfImprovement #SuccessMindset #Wisdom #PodcastClips",success,3,2025-12-19T09:57:35.827239,2025-12-19T10:01:32.033104,,0,3,,,,
DOfxA-hkfM_-1.mp4_podcast,LockedVaultDuster,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01c\dave.asprey\DOfxA-hkfM_-1.mp4,"Dave Asprey (@dave.asprey) sat down with Dr. Phil and dropped some serious wisdom about meditation practices that actually work. The biohacking pioneer breaks down why traditional approaches miss the mark and what high-performers do differently. This conversation challenges everything you thought you knew about mental training.

#drphil #podcast #daveasprey #heavilymeditated #biohacking #meditation #mentalhealth #selfimprovement #mindset #wellness #performance #podcasting",success,3,2025-12-19T09:58:11.672264,2025-12-19T10:02:55.590857,,0,3,,,,
DOtwkZTAe47-2.mp4_podcast,HollowedBoneVessels,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01c\ryanholiday\DOtwkZTAe47-2.mp4,"The Ross Ulbricht story stopped @ryanholiday in his tracks. After reading a New York Times piece, he knew silence wasn't an option anymore. Standing on stage at Freedom Fest, he broke from his earlier-career playbook of avoiding controversy. His message wasn't about picking teams—it was a challenge to actually think. Sometimes the most important conversations are the uncomfortable ones.

#freedomfest #rossulbricht #criticalthinking #speakyourtruth #philosophyinaction #stoicism #modernstoic #courageover comfort #questioneverything #authenticity",success,1,2025-12-19T09:59:13.840632,2025-12-19T10:02:43.600741,,0,3,,,,
DP3GfMxDIyR-1.mp4_podcast,FrozenGearSmoker,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\thediaryofaceopodcast\DP3GfMxDIyR-1.mp4,"Medical research has a massive blind spot—and it's costing women their health.

Less than 2% of research focuses on female-specific conditions, despite women being half the population. The result? Decades of misdiagnosis, dismissal, and gaps in care.

@thediaryofaceopodcast brings together four powerhouse experts to expose what's broken and how we fix it:

@drstacysims - exercise physiologist and nutrition scientist transforming female performance.

@nataliecrawfordmd - fertility doctor helping women understand their bodies and cycles.

@drmaryclaire - menopause expert and creator of The Galveston Diet for hormone balance.

@drvondawright - orthopaedic surgeon and longevity researcher guiding women stay strong for life.

Inside this conversation:

- What's really happening to women's hormones at different life stages?
- Why do so many women feel unheard by their doctors?
- Is birth control doing more harm than good?
- What doctors still get wrong about menopause and fertility?
- Why understanding your cycle could change your health forever…

The most striking takeaway? How often women are dismissed or misdiagnosed—and how much we still don't know.

This isn't just a women's issue. When half the population doesn't get proper care, everyone suffers.

Part 2 dives into the emotional, social, and relational dimensions of women's health.

Comment 'Watch' for the full conversation sent directly to your DMs.

#WomensHealth #HormoneHealth #Fertility #Menopause #HealthPodcast #MedicalResearch #WomensWellness #HormoneBalance #FemaleCycle #LongevityForWomen",claimed,0,2025-12-21T19:50:32.051023,2025-12-21T19:50:28.028529,TypeError: '<=' not supported between instances of 'int' and 'NoneType',2,3,2025-12-21T19:55:28.028540,,unknown,
DK7ASFlocz1-2.mp4_podcast,filbertthesmasher,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\2bears.1cave\DK7ASFlocz1-2.mp4,Tom Segura just dropped this gem on the 200th episode milestone 🎯 @2bears.1cave keeping it real as always. #2Bears1Cave,success,3,2025-12-19T10:01:42.086077,2025-12-19T10:06:13.106261,,0,3,,,,
DHF4DlCpy8G-1.mp4_podcast,FallenBarkSwitch,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\foundr\DHF4DlCpy8G-1.mp4,"The foundation of every lasting relationship? It's simpler than you think. These four pillars separate those who earn loyalty from those who lose it.

via @foundr

#trust #business #entrepreneur #entrepreneurship #success #motivation #businesstips #leadership #mindset #growthmindset #personaldevelopment",success,3,2025-12-19T10:03:05.628075,2025-12-19T10:06:39.452887,,0,3,,,,
DPwV52Bkbq4-1.mp4_podcast,EmptyFuelMatrix,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\badfriendspod\DPwV52Bkbq4-1.mp4,"Bobby Lee and Andrew Santino from @badfriendspod just dropped their latest episode and it's pure comedy gold 🧈

#badfriends #bobbyleee #andrewsantino #tigerbelly #santino #whiskeyginger #comedy #podcast #funny #standup #comedian #podcasting #comedypodcast",success,1,2025-12-19T10:03:10.455450,2025-12-19T10:08:31.531851,,0,3,,,,
DO8oc3DiBWf-1.mp4_podcast,daisochunks,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01c\teamcocopodcasts\DO8oc3DiBWf-1.mp4,"When @richtercommaandy traded his talk show desk for the DWTS dance floor, chaos ensued 💃✨ He's spilling all the behind-the-scenes details on ""The Andy Richter Call-in Show"" via @teamcocopodcasts!

#AndyRichter #DWTS #DancingWithTheStars #TeamCoco #Podcast #ComedyPodcast #LateNightTV #PodcastRecommendation",success,1,2025-12-19T10:04:22.062452,2025-12-19T10:08:05.555915,,0,3,,,,
DQNDxiaEXsk-2.mp4_podcast,contibonit,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\megynkellyshow\DQNDxiaEXsk-2.mp4,"The show must go on – and for @megynkelly and @donaldjtrumpjr, carrying forward the Megyn Kelly Live tour became their tribute to Charlie. Hear the full conversation on @megynkellyshow – available now on all podcast platforms.

#megynkellyshow",success,2,2025-12-19T10:04:35.606628,2025-12-19T10:13:47.521153,,0,3,,,,
DRVfStxk7Df-1.mp4_podcast,ClosedCircuitMute,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\pbd.podcast\DRVfStxk7Df-1.mp4,"Tom MacDonald breaks down how he turned controversy into a multi-million dollar empire without any label backing 💰 From banned songs to chart-topping hits, he's proving independent artists can dominate the game on their own terms.

Via @pbd.podcast

#TomMacDonald #IndependentArtist #MusicIndustry #PBDPodcast #Entrepreneurship #Success #ControversialArtist #IndependentMusic #ChartTopper #MusicBusiness",success,4,2025-12-19T10:04:36.032509,2025-12-19T10:08:11.473880,,0,3,,,,
DOhAHqvjI5Z-2.mp4_podcast,bondsgoldengun,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01c\thediaryofaceopodcast\DOhAHqvjI5Z-2.mp4,"Dr. Mike breaks down what CPR actually does—and it's not what most people assume.

The real purpose? Buying critical time. CPR keeps blood and oxygen circulating until emergency medical professionals arrive with the tools to truly save a life. It doesn't restart the heart or revive someone on its own.

This reality check from @thediaryofaceopodcast featuring @doctor.mike changes how you'll think about those life-saving compressions.

Did you know CPR works this way?

#CPR #DoctorMike #MedicalFacts #EmergencyMedicine #FirstAid #HealthEducation #MedicalMyths #LifeSavingSkills #Podcast",success,3,2025-12-19T10:06:23.151571,2025-12-19T10:10:40.437668,,0,3,,,,
DKNN-42KZIK-2.mp4_podcast,blackietheblackest,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\mastersofscale\DKNN-42KZIK-2.mp4,"The same skills that save marriages might just save your startup. Therapist @estherperelofficial sits down with @jeffberman on @mastersofscale to explain why broken partnerships sink more companies than bad business plans ever could. She breaks down the real work of building trust between co-founders and why your relationship health deserves the same attention as your pitch deck.

#startups #entrepreneurship #founders #business #leadership #relationships #cofounder #startuplife #entrepreneur #businessstrategy",success,3,2025-12-19T10:06:49.531821,2025-12-19T10:10:36.966312,,0,3,,,,
DRVWryIE26--1.mp4_podcast,basilthymeoregano,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\pbd.podcast\DRVWryIE26--1.mp4,"---

@pbd.podcast captured the moment that left everyone speechless 🎙️💥

#pbd #podcast #valuetainment #business #entrepreneur #motivation #success #inspiration #mindset #entrepreneurship #money #marketing #businessman #motivational #entrepreneurlife #goals #hustle #successful #businessowner #startups #wealth #businessmindset",success,1,2025-12-19T10:08:15.616125,2025-12-19T10:14:02.586451,,0,3,,,,
DLNfTyCuR-c-2.mp4_podcast,AgedWalnutThrones,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01c\legionofskanks\DLNfTyCuR-c-2.mp4,"When @legionofskanks gives you the chance at GOLDEN TICKETS, you take it 🎟️✨ Head to BodyBraincoffee.com and find out how to score your way into #SkankfestNOLA—zero purchase required, because they're generous like that. Don't sleep on this one.

#Skankfest #StandUpComedy #ComedyFestival #NewOrleans #NOLA #GoldenTicket #FreeEntry #ComedyFans #LegionOfSkanks #PodcastComedy #ContestAlert",success,4,2025-12-19T10:08:21.530648,2025-12-19T10:16:02.117827,,0,3,,,,
DRSsa8QEk4z-2.mp4_podcast,speckles_is_here,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01c\icedcoffeehour\DRSsa8QEk4z-2.mp4,"ChatGPT's ad-free experience might not last forever, and the timeline could surprise you. @icedcoffeehour breaks down when we might start seeing ads appear on the platform and what that could mean for users.

#chatgpt #openai #ai #artificialintelligence #tech #technology #technews #aiadvertising #futureofai #digitalmarketing #techpodcast #podcast",success,1,2025-12-19T10:08:41.576035,2025-12-19T10:13:25.478854,,0,3,,,,
DRlInIOknuz-1.mp4_podcast,rushhourresponse,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\teamcocopodcasts\DRlInIOknuz-1.mp4,Josh Richards and Rob break down the art of community building in the digital age—and the insights hit different. @teamcocopodcasts captures the moment these two get real about what it actually takes to grow and maintain an authentic following online. Worth the listen. #Literally,success,3,2025-12-19T10:10:50.478941,2025-12-19T10:15:47.064767,,0,3,,,,
DN5k84XihHy-1.mp4_podcast,redcarelesscrocs,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01c\markmanson\DN5k84XihHy-1.mp4,"According to @markmanson, there's a simple filter for whose opinions actually matter. His rule? If you wouldn't seek their guidance, their judgment holds zero weight. Now he wants to know: what's the most memorable insult someone's thrown your way? Drop it below 👇

#markmanson #advice #criticism #mindset #selfimprovement #personalgrowth #boundaries #mentalhealth #lifelessons #wisdom #motivation #selflove #confidence #growthmindset #inspiration",success,2,2025-12-19T10:11:19.665185,2025-12-19T10:15:42.996403,,0,3,,,,
DQUydZPkc8l-1.mp4_podcast,ogtylerguy,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\alexjones.tv\DQUydZPkc8l-1.mp4,"The anti-war stance that never wavers. @alexjones.tv breaks down exactly why he'll always stand against offensive military action, no matter who's in power. This perspective from October 27th, 2025 hits different when you really hear him out.

#infowars #trumpwon #maganews",success,0,2025-12-19T10:12:12.258862,2025-12-19T10:17:16.661314,,0,3,,,,
DQCyJF5CYrk-1.mp4_podcast,milkyjersey.trainer,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01c\codiesanchez\DQCyJF5CYrk-1.mp4,"The third obstacle hits different – that's when most people quit. But the real ones? They've got someone in their corner demanding more.

@codiesanchez breaking down what separates those who make it from those who don't 💯

Drop BORING below and she'll send you 130+ unsexy businesses worth your investment money right now.

#businessowner #entrepreneur #investing #wealthbuilding #businessmindset #investingtips #entrepreneurmindset #smallbusiness #makemoney #financialfreedom #businessgrowth #mindsetmatters #successmindset",success,2,2025-12-19T10:13:57.581162,2025-12-19T10:17:50.057737,,0,3,,,,
DPzXdsvkhpu-2.mp4_podcast,markatetwobananas,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01c\hormozi\DPzXdsvkhpu-2.mp4,"The stock market averages 10% annually. Your personal growth? Unlimited. @hormozi breaks down why betting on yourself will always outperform the S&P 500. Time to become your own best investment.

#investing #selfimprovement #personaldevelopment #growth #mindset #entrepreneur #business #motivation #success #investinyourself #financialfreedom #wealth #entrepreneurship #businessmindset #growthmindset",success,1,2025-12-19T10:15:29.728203,2025-12-19T10:19:26.658257,,0,3,,,,
C-BN4h4ys8j-2.mp4_podcast,marblebasecase,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\hubermanlab\C-BN4h4ys8j-2.mp4,"When @hubermanlab sat down with @thenineclub, the conversation turned to a fat loss strategy that's transformed the health of people who struggled for years. His approach centers on high-quality proteins from meat, fish, and eggs that naturally increase satiety and make caloric deficit easier to maintain. The key insight: some individuals can't regulate starchy carbohydrate intake once they begin eating them, linked to hypothalamic function he's explored in depth on his podcast. Combined with cardiovascular and resistance training, this method has helped numerous people shed significant fat and sustain those results long-term. While vegans and vegetarians would need modifications and any weight loss ultimately requires caloric deficit, the satiating power of quality proteins makes adherence dramatically more achievable for many.

#neuroscience #science #ciencia #neurociencia #nutrition #food #naturalfood #fruit #vegetables",success,2,2025-12-19T10:15:53.054859,2025-12-19T10:23:32.358236,,0,3,,,,
DPXB8m9AePD-2.mp4_podcast,lupethelooper,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\theadamcarollashow\DPXB8m9AePD-2.mp4,"Adam Carolla breaks down everything wrong with the Covid narrative in under 60 seconds — and he doesn't hold back 🔥 This perspective from @theadamcarollashow hits different when you really think about it 💯

#AdamCarolla #TheAdamCarollaShow #Covid #CovidRant #Pandemic #TruthBomb #PodcastClips #Comedy #Comedian #FreeSpeech #SpeakUp #RealTalk",success,3,2025-12-19T10:15:57.126600,2025-12-19T10:20:42.643881,,0,3,,,,
DN-udm0FTUy-2.mp4_podcast,FusedMercurySpike,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\markmanson\DN-udm0FTUy-2.mp4,"Every massive shift starts microscopic. @markmanson breaks down why transformation isn't some lightning-bolt epiphany—it's the unsexy, repetitive micro-moves that stack up until you've become someone new without even noticing.

Drop below: what's one tiny action you keep putting off that could actually move the needle? 👇

#transformation #personalgrowth #selfimprovement #mindset #growthmindset #personaldevelopment #motivation #smallsteps #consistency #changeyourlife #dailyhabits #progressnotperfection",success,4,2025-12-19T10:16:12.171965,2025-12-19T10:21:25.774625,,0,3,,,,
CospdEMLLDl-2.mp4_podcast,DarkLichenCoded,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\candaceshow\CospdEMLLDl-2.mp4,"Family commitment isn't weakness—it's the ultimate display of masculine strength, according to Candace Owens (@candaceshow). Real men show up, stay present, and build legacies through dedication to those who matter most.

#family #marriage #realman #masculinity #commitment #familyvalues #manhood #father #husband #relationships #candaceowens #conservative #truth",success,3,2025-12-19T10:16:36.025541,2025-12-19T10:20:56.565979,,0,3,,,,
DHbg1fxOzTL-2.mp4_podcast,choice.jonestown,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\timferriss\DHbg1fxOzTL-2.mp4,"When the co-founder of Blogger, Twitter, Medium, and Mozi speaks about The Hoffman Process, people listen. Ev Williams (@evhead) breaks down his experience in @timferriss's latest podcast episode.

Available now on Apple Podcasts, Spotify, YouTube, and everywhere podcasts are found.

#EvWilliams #TheHoffmanProcess #Twitter #Medium #Blogger #Mozi #PodcastEpisode #TechFounders #PersonalGrowth #SiliconValley #Entrepreneurship #PodcastInterview #MustListen",success,4,2025-12-19T10:16:37.930831,2025-12-19T10:20:28.625626,,0,3,,,,
DRmk0UxjRLl-2.mp4_podcast,chance_of_rain_tomorrow,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\markmanson\DRmk0UxjRLl-2.mp4,"The clock doesn't slow down—it speeds up. And while time accelerates, so does everything riding on your decisions.

📍 @markmanson

#motivation #lifechoices #timemanagement #personalgrowth #wisdom #mindset #reality #truthbomb #perspective #adulting #lifelessons #growthmindset #selfawareness #modernlife #realtalk",failed,1,2025-12-19T12:19:02.919118,2025-12-19T12:20:01.025215,"captcha: enter the code - Vision analysis: This is an Instagram CAPTCHA verification screen that appears when the platform detects suspicious or automated activity. The user must enter the distorted code ""210588"" from the image to prove they're human and continue using the app.

The post likely failed because Instagram's security system flagged the account for potential bot-like behavior (rapid actions, unusual patterns, etc.). To fix this, the user needs to correctly enter the CAPTCHA code and ",2,3,2025-12-19T12:23:51.631262,verification,account,
DMEB70ro5E_-2.mp4_podcast,BrokenRockPace,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\2bears.1cave\DMEB70ro5E_-2.mp4,"Watch Theo Von drop another legendary moment on the pod 🎙️ Episode 197 of @2bears.1cave delivers exactly what you came for. Bert and Tom know how to keep a conversation rolling.

#2Bears1Cave #theovon #theovonedit #theovonclips #tomsegura #bertkreischer",success,2,2025-12-19T10:18:00.122543,2025-12-19T10:22:28.964040,,0,3,,,,
DAI5fFLtCWi-2.mp4_podcast,ApexStratagem,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\impacttheory\DAI5fFLtCWi-2.mp4,"Businessman David Friedberg breaks down why the U.S. has crossed a critical economic threshold that most people aren't paying attention to.

The math is simple but alarming: governments fund debt repayment through taxation, but there's a breaking point where tax rates trigger economic forces that actually make debt harder to repay. According to Friedberg, we've already passed that line.

@impacttheory sits down with David Friedberg to explore what happens when a nation exceeds its natural debt capacity.

Watch the full conversation with David Friedberg and @TomBilyeu on YouTube at Impact Theory: ""America Is About To Crash Into A Brick Wall""

#economy #nationaldebt #economics #finance #business #entrepreneur #impacttheory #podcast",success,1,2025-12-19T10:19:36.717751,2025-12-19T10:24:26.977302,,0,3,,,,
DMYDZ2Yxxh0-1.mp4_podcast,clipsonpodcast,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\badfriendspod\DMYDZ2Yxxh0-1.mp4,"The podcast duo tackles the wild world of artificial intelligence creating music, and honestly, the conversation is as chaotic as you'd expect from @badfriendspod. When technology meets creativity, these two have thoughts.

#badfriends #andrewsantino #bobbyleesantino #bobbylee #podcast #standup #comedy #funny #comedypodcast #podcastclips #foryou #fyp #viral",success,4,2025-12-19T10:20:38.687010,2025-12-19T10:24:25.175020,,0,3,,,,
DKAOJOLv-ES-2.mp4_podcast,podsnipworks,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\timferriss\DKAOJOLv-ES-2.mp4,"When strategy fails, your biochemistry might be the real culprit. @timferriss shares Tony Robbins' framework: attempting to solve problems from a depleted emotional state creates tunnel vision on what's wrong, not what's possible. The fix? Prime your state before you strategize. Sometimes 10 push-ups, 20 minutes of sunlight, or eating breakfast earlier does more than hours of problem-solving. As Tim puts it—you might not need to figure out your life's purpose, you might just need macadamia nuts and a cold shower.

#TonyRobbins #TimFerriss #MindsetShift #Biohacking #PersonalDevelopment #ProductivityTips #SelfImprovement #MentalHealth #StateManagement #OptimizeYourself",failed,0,2025-12-21T19:47:29.655750,2025-12-21T19:49:56.773112,Verification required - cannot proceed automatically,1,3,,verification,account,
DNRHfjCPDtN-1.mp4_podcast,talkgembytes,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\hormozi\DNRHfjCPDtN-1.mp4,"The difference between winners and everyone else? Winners don't wait for perfect circumstances – they master the art of winning regardless of what's in front of them. @hormozi breaks down why your conditions don't determine your outcome, your response to them does. Time's passing anyway, so what are you building?

#alexhormozi #hormozi #entrepreneurmindset #businessmindset #mindsetmatters #winningmentality #successmindset #entrepreneurship #businessgrowth #mindsetshift #noexcuses #takeaction #businessowner #growthmindset",success,3,2025-12-19T10:21:06.628778,2025-12-19T10:25:12.976273,,0,3,,,,
DRtFzAqjqEu-2.mp4_podcast,castreelworks,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\chriswillx\DRtFzAqjqEu-2.mp4,"---

Stephen J. Shaw breaks down the data behind declining birth rates and explains why the shift in women's attitudes toward motherhood matters more than most people realize. @chriswillx explores the demographic trends reshaping our future.

#demographics #birthrate #populationcollapse #stephenjshaw #fertility #society #podcastclips #podcast #futuretrends #dataanalysis",success,4,2025-12-19T10:21:35.822805,2025-12-19T10:28:59.329391,,0,3,,,,
DOZd5HNEXl7-2.mp4_podcast,viraltalkfeed,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01c\theadamcarollashow\DOZd5HNEXl7-2.mp4,"When @adamcarolla and @samtripoli witness peak Phillies Karen behavior, their reaction is everything 😭💀

🎙️ Via @theadamcarollashow

#AdamCarolla #SamTripoli #Phillies #KarenAlert #PhilliesKaren #BaseballKaren #MLB #Comedy #Podcast #Reaction #Viral #BaseballFans #SportsKaren #PhiladelphiaPhillies",success,3,2025-12-19T10:22:06.471604,2025-12-19T10:26:03.828190,,0,3,,,,
DF8-vgZgD7_-2.mp4_podcast,reelpodsector,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\mastersofscale\DF8-vgZgD7_-2.mp4,"Amy Errett, CEO and Founder of @madisonreed, transformed an unexpected job loss into the foundation of her success story. In conversation with @jeffberman on @mastersofscale, Errett revealed how her family's perspective helped her see the layoff not as failure, but as freedom—creating space for possibilities she never would have considered while employed. That shift in thinking changed everything.

Sometimes the detours we don't choose become the paths we needed all along. What unexpected turn shaped your journey?

#MastersOfScale #Leadership #Entrepreneurship #CareerGrowth #Resilience",success,2,2025-12-19T10:22:39.029912,2025-12-19T10:28:23.169191,,0,3,,,,
DP-pHZSkfBr-2.mp4_podcast,apodwavecentral,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\alexjones.tv\DP-pHZSkfBr-2.mp4,"The chilling reality of political extremism just got personal – @alexjones.tv drops the bombshell that he and Tucker Carlson are both marked as targets by Antifa in this October 13th report. When journalists become hit list entries, freedom itself hangs in the balance.

#infowars #trumpwon #maganews",success,2,2025-12-19T10:23:42.421845,2025-12-19T10:31:24.453110,,0,3,,,,
DQmM5FAj2k7-2.mp4_podcast,micdropchannel,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\markmanson\DQmM5FAj2k7-2.mp4,"Mark Manson (@markmanson) breaks down a distinction most people get backwards: confidence isn't about proving anything, ego is. The confident person acts without needing validation. The ego-driven person performs for approval. One builds, the other protects. One creates, the other defends. Understanding this difference changes how you show up in every room you walk into.

#confidence #ego #selfimprovement #personaldevelopment #mindset #growth #psychology #selfdevelopment #selfawareness #motivation #authenticity #mentalhealth #selfgrowth #lifecoach #wisdom",success,4,2025-12-19T10:24:35.239616,2025-12-19T10:28:40.500341,,0,3,,,,
DNlns3mS3Xr-2.mp4_podcast,viralmicstudio,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\theovon\DNlns3mS3Xr-2.mp4,".@jimjefferies just broke the record for most Netflix specials by any comedian with ""Two Limb Policy"" — and according to @theovon, it lives up to the hype. Stream it now and see why Australia keeps winning. 🇦🇺

#JimJefferies #TwoLimbPolicy #Netflix #StandUpComedy #ComedySpecial #NetflixComedy #AustralianComedy #StandUp #Comedy",success,1,2025-12-19T10:24:37.035581,2025-12-19T10:28:32.797399,,0,3,,,,
DRS0HBlAQ6--2.mp4_podcast,quickpodsnaps,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01c\ryanholiday\DRS0HBlAQ6--2.mp4,"The barrier to entry isn't a bug—it's a feature. When something's intimidating enough to make others turn back, that's exactly what clears the path for those willing to push through. @ryanholiday breaks down why difficulty is your competitive advantage.

Catch him live in Seattle, WA on December 3rd. Tickets at dailystoiclive.com

#stoicism #stoic #dailystoic #motivation #discipline #philosophy #mindset #growth #resilience",success,3,2025-12-19T10:25:23.049739,2025-12-19T10:34:15.042703,,0,3,,,,
CljUh3dAdZ6-1.mp4_podcast,podmindstudio,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\candaceshow\CljUh3dAdZ6-1.mp4,"Candace breaks down why this moment had everyone talking 👀 @candaceshow keeping it real as always

#candaceowens #candace #conversationswithcandace #conservative #politics #podcast #viral #fyp #trending",success,3,2025-12-19T10:26:13.895668,2025-12-19T10:31:21.176774,,0,3,,,,
DRlWY2djBuk-2.mp4_podcast,talktrackhub,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\shawnryanshow\DRlWY2djBuk-2.mp4,"A hacker's digital skills meet real-world combat training in this unexpected matchup 🎯

Who comes out on top when cyber warfare expertise faces off against elite military tactics? @shawnryanshow puts it to the test.

Full video: https://srs.site/RANGE-DAY-COLLECTION

#hacker #navyseals #survival #selfdefense #edc shawnryanshow podcast",success,2,2025-12-19T10:28:33.221372,2025-12-19T10:33:04.643327,,0,3,,,,
DP66V_cAd9p-1.mp4_podcast,aiyanaaafarmerinspired,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\lewishowes\DP66V_cAd9p-1.mp4,"Bob Proctor dropped this truth bomb on @lewishowes: both faith and fear ask us to believe in the invisible—the difference? We get to decide which one wins. Drop a YES below if this perspective shift hits different and you want the full episode link in your DMs 💯

#BobProctor #LewisHowes #Mindset #PersonalDevelopment #SelfImprovement #Motivation #Faith #OvercomeFear #MindsetShift #Inspiration #PersonalGrowth #PodcastClips",failed,0,2025-12-19T10:28:43.309495,2025-12-19T10:31:30.043444,"logged_out: create new account - Vision analysis: This is Instagram's login screen, showing the user is logged out of their account. The screen displays the typical login interface with username/email and password fields, plus a ""Create new account"" button at the bottom.

The post likely failed because the user's session expired or they were automatically logged out, requiring re-authentication. To fix this, the user needs to log back in with their credentials or create a new account if they don",1,3,,logged_out,account,
DPhAW-wiTUG-1.mp4_podcast,kianinspired,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\restispolitics\DPhAW-wiTUG-1.mp4,"The Conservative Party's youngest voices are bringing something unexpected to conference this year – hope. @restispolitics captures the energy from the next generation shaping the party's future.

#RestIsPolitics #ConservativeParty #UKPolitics #PoliticalYouth #YoungConservatives #ToryConference #BritishPolitics #NextGeneration #PoliticsUK #ConservativeConference",success,4,2025-12-19T10:28:50.544022,2025-12-19T10:32:55.333838,,0,3,,,,
C7Fov65PMmL-2.mp4_podcast,khalillpetersoninspired,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01c\moreplatesmoredates\C7Fov65PMmL-2.mp4,"Looking at what it takes to fuel a growing body, Peter Attia breaks down his teenage years consuming over 6000 calories daily paired with 6-hour training sessions—a reminder that nutrition requirements for developing athletes operate on a completely different scale. More insights from @peterattiamd via @moreplatesmoredates

#PeterAttia #NutritionScience #TeenAthletes #YouthNutrition #CalorieIntake #AthleticDevelopment #GrowingAthletes #SportsNutrition #TrainingVolume #AdolescentAthletes #NutritionForKids #HighPerformance #YouthSports #AthleteNutrition #DevelopmentalYears",failed,4,2025-12-19T10:31:28.439477,2025-12-19T10:33:13.624552,"logged_out: create new account - Vision analysis: This shows Instagram's login screen with the app's logo, username/password input fields, ""Log in"" button, ""Forgot password?"" link, and ""Create new account"" option at the bottom. The user is logged out of their account, which explains why any posting attempt would fail - you need to be logged into an active Instagram account to post content. To fix this, the user needs to log back into their existing account using their credentials or create a new",2,3,2025-12-19T10:36:18.374614,logged_out,account,
