job_id,account,video_path,caption,status,worker_id,claimed_at,completed_at,error,attempts,max_attempts,retry_at,error_type,error_category,pass_number,platform
DN47gyfDJBK-1.mp4_podcast,pinkmanmcpink,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\thediaryofaceopodcast\DN47gyfDJBK-1.mp4,"# The couple who lived double lives in the CIA are revealing secrets for the first time together.

Andrew Bustamante returns as the third most-viewed guest on @thediaryofaceopodcast, but this time he brings his wife Jihi—a former CIA targeter who decided which individuals were captured or eliminated while Andrew operated undercover in the field.

Their combined expertise creates an unprecedented look inside intelligence operations that rarely see daylight.

This conversation unveils the mission where Andrew's cover was compromised, the psychological tactics spies use to build trust with targets, and how CIA mental training can eliminate mental clutter in everyday life.

Jihi and Andrew share previously untold stories about CIA recruitment, interrogation reversals, and what happens when influential figures need information suppressed.

Two former intelligence officers. One raw conversation.

Comment ""Spy"" for the full episode in your DMs.

#CIA #AndrewBustamante #Jihi #EverydaySpy #TheDiaryOfACEO #Intelligence #Undercover #Spy #Espionage #Podcast #TrueStories #ClassifiedStories #MentalTraining #Interrogation #SpySecrets #CIAOfficer #FieldOperative #IntelligenceCommunity #NationalSecurity #CovertOperations",failed,2,2025-12-17T07:41:13.654509,2025-12-17T07:41:16.524724,Connection failed,3,3,2025-12-17T07:46:09.566118,connection_failed,infrastructure,,instagram
DOWB9GAjx9W-1.mp4_podcast,lucysplainyoself,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\askvinh\DOWB9GAjx9W-1.mp4,"@askvinh breaks down the exact self-awareness method that helped him identify and eliminate credibility-killing speaking habits like ""umm"" and ""ahh"" — the kind of non-functional behaviors most people don't even realize they're doing. Want access to his free 3-part video series? Drop ""AMPLIFY"" in the comments.

#communicationskills #publicspeaking #speakingskills #communicationtips #confidence #selfawareness #personaldevelopment #professionaldevelopment #careergrowth #leadership #presentation #speakingconfidence",success,1,2025-12-15T19:17:51.528800,2025-12-15T19:22:53.420465,,0,3,,,,,instagram
DQr_oV9kqc2-1.mp4_podcast,LoomedTwillHook,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\chriswillx\DQr_oV9kqc2-1.mp4,"The energy in NYC & Toronto hit different 💜 @chriswillx brought that unreal vibe to both cities

#NYC #Toronto #LiveShow #NewYork #Canada #ModernWisdom #Podcast #TourLife #CityVibes #PurpleHeart",success,3,2025-12-15T15:40:35.776675,2025-12-15T15:44:55.321448,,0,3,,,,,instagram
DQ7vt8XjbMv-2.mp4_podcast,LockedVaultDuster,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01c\michaeljknowles\DQ7vt8XjbMv-2.mp4,".@michaeljknowles is bringing Bar Fight back to Nashville this Thursday 🎙️ He's linking up with @berecker and @ryanbasham for what's bound to be an unforgettable night. RSVP link is waiting in his bio and story — don't miss it!

#BarFight #Nashville #LiveShow #PodcastLive #Conservative #PoliticalCommentary #LivePodcast #NashvilleEvents #ThursdayNight #MichaelKnowles",success,4,2025-12-15T15:40:51.694321,2025-12-15T15:44:28.280369,,0,3,,,,,instagram
DCJsOyMul1P-2.mp4_podcast,HollowedBoneVessels,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01c\thejrecompanion\DCJsOyMul1P-2.mp4,"Data readers lurking on public WiFi networks – cybercriminals are using them to steal everything from passwords to financial information right as users scroll through their phones. Security experts warn that unsecured connections leave transmitted data completely exposed to interception, making personal photos, emails, and sensitive details easy targets. The recommendation? Skip public networks for anything important and use a VPN whenever possible.

Joe Rogan and Tim Dillon break down the threat on JRE Episode 2224 – full conversation available through the episode links courtesy of @thejrecompanion

Follow @timjdillon
Follow @joerogan

#timdillon #joerogan #jre2224 #thejrecompanion #joeroganpodcast #jre #joeroganexperience #jretimdillion",success,4,2025-12-15T19:18:42.681603,2025-12-15T19:23:30.598819,,0,3,,,,,instagram
CtrtuyWtSrp-1.mp4_podcast,FrozenGearSmoker,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\moreplatesmoredates\CtrtuyWtSrp-1.mp4,"@moreplatesmoredates breaks down how your brain manufactures dopamine and norepinephrine in under a minute. These chemical pathways are exactly what the @gorillamindenergy formula targets—amplifying dopaminergic and adrenergic neurotransmission for sharper focus, sustained energy, and better stress management.

#dopamine #norepinephrine #neurotransmitters #neuroscience #brainhealth #focus #energy #mentalperformance #biohacking #supplements #nootropics #gorillamindenergy #moreplatesmoredates",success,4,2025-12-15T15:44:38.329796,2025-12-15T15:48:46.663880,,0,3,,,,,instagram
DPMyigGEvZa-1.mp4_podcast,filbertthesmasher,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\tigerbelly\DPMyigGEvZa-1.mp4,"The bar scene just got a reality check courtesy of @tigerbelly 🍹 When Sam Morril breaks down the games people play while out drinking, you realize dating is basically a strategic sport. This whole conversation hits different.

#tigerbelly ep. 521 @sammorril #podcastclips #comedians #dating #played #sammorril",success,3,2025-12-15T15:45:05.375717,2025-12-15T15:49:58.595721,,0,3,,,,,instagram
DJrfjJ8tPDD-2.mp4_podcast,FallenBarkSwitch,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01c\timferriss\DJrfjJ8tPDD-2.mp4,"What separates Olympic medalists from everyone else? According to 2x Olympic Archery champion Jake Kaminski, it's simple: ""Train hard to make competition easy.""

@timferriss sits down with @jake_kaminski_ in this must-listen conversation about peak performance, mental toughness, and what it really takes to compete at the highest level.

Available now on Apple Podcasts, Spotify, YouTube, and everywhere podcasts are found! 🎯

#TimFerriss #JakeKaminski #Olympics #Archery #PeakPerformance #Podcast #MentalToughness #Champion #Training #Competition",success,2,2025-12-15T15:46:10.106891,2025-12-15T15:50:59.041312,,0,3,,,,,instagram
DRU4Es7EXPp-1.mp4_podcast,EmptyFuelMatrix,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\podsaveamerica\DRU4Es7EXPp-1.mp4,"The leader of the free world chose ""Quiet, piggy"" as his response to a member of the press doing their job. @podsaveamerica documents another moment for the history books.

#PodSaveAmerica #CrookedMedia #Trump",success,4,2025-12-15T15:48:56.727359,2025-12-15T15:54:19.138088,,0,3,,,,,instagram
DOryMTvCf-U-2.mp4_podcast,daisochunks,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\mattwalshblog\DOryMTvCf-U-2.mp4,"Looking at the bigger picture here – when you control what people can say, you're really controlling what's real. @mattwalshblog breaks down why this goes way beyond just censorship.

#FreeSpeech #Truth #Censorship #FirstAmendment #FreedomOfSpeech #Conservative #Politics #Media #BigTech #Accountability",success,0,2025-12-15T19:21:51.794145,2025-12-15T19:30:38.484796,,0,3,,,,,instagram
DNYh_PtoSLe-2.mp4_podcast,contibonit,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\restispolitics\DNYh_PtoSLe-2.mp4,"@restispolitics explores why labelling Palestine Action as a terrorist organization doesn't add up, according to Rory's analysis of the controversial decision.

#RestIsPolitics #PalestineAction #UKPolitics #PoliticalAnalysis #RoryStewart #CurrentAffairs #PoliticalDebate #BritishPolitics",success,2,2025-12-15T15:51:09.099496,2025-12-15T15:55:28.337460,,0,3,,,,,instagram
DHdk_vqRL1s-2.mp4_podcast,ClosedCircuitMute,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\askvinh\DHdk_vqRL1s-2.mp4,".@askvinh spotlighting a game-changer in the communication space 👏

@jefferson_fisher is out here transforming lives through the power of conversation, and his new book ""The Next Conversation"" just dropped. If you're not already following his work, now's the time to change that 👊

#communication #conversations #bookrecommendation #personaldevelopment #selfimprovement #communicationskills #newbook #mustread #personalgrowth #lifelessons #brotherhood #support",success,1,2025-12-15T15:53:55.642657,2025-12-15T15:57:51.759889,,0,3,,,,,instagram
DP9o0dQkvUM-2.mp4_podcast,bondsgoldengun,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\hormozi\DP9o0dQkvUM-2.mp4,"@hormozi breaks down why criticism from others says more about their limits than yours. When you're out there grinding for your goals, remember: the people talking wouldn't take the same risks even though they want the same results. That gap between their words and their actions? That's all you need to know.

#motivation #success #entrepreneurship #mindset #business #hustle #entrepreneur #growthmindset #successmindset #businessmindset #millionairemindset #entrepreneurlife #successquotes #motivationalquotes #businessowner",success,4,2025-12-15T15:54:29.173873,2025-12-15T16:00:21.240834,,0,3,,,,,instagram
DRNJC4zik8r-1.mp4_podcast,blackietheblackest,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\restispolitics\DRNJC4zik8r-1.mp4,"Chinese intelligence operatives are running fake recruitment schemes to target UK officials, according to MI5's latest warning. @restispolitics breaks down this alarming espionage tactic where spies masquerade as headhunters to extract sensitive information from unsuspecting professionals in government and defense sectors.

#MI5 #NationalSecurity #Espionage #China #Intelligence #UKPolitics #RestIsPolitics #CyberSecurity #SpyGames #GeopoliticalNews #DefenseSecurity",success,2,2025-12-15T16:04:57.698035,2025-12-15T16:09:08.181654,,2,3,2025-12-15T16:09:47.647291,,,,instagram
DQm4NGTiXAI-1.mp4_podcast,basilthymeoregano,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01c\shawnryanshow\DQm4NGTiXAI-1.mp4,"A medical professional drops a bombshell about a popular trend permanently damaging men's health. The full breakdown comes from @shawnryanshow and it's not what anyone expected.

#menshealth #didyouknow #doctor #shawnryanshow #podcast",success,0,2025-12-15T15:56:56.933873,2025-12-15T16:02:10.020318,,0,3,,,,,instagram
DQ7OsBKiSQx-1.mp4_podcast,AgedWalnutThrones,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\shawnryanshow\DQ7OsBKiSQx-1.mp4,"When a SEAL Team 6 operator picks their sidearm, every detail matters. This is the pistol that made the cut.

via @shawnryanshow

#selfdefense #survival #navyseals #military #edc #shawnryanshow #podcast",success,1,2025-12-15T15:58:01.806946,2025-12-15T16:03:56.818240,,0,3,,,,,instagram
DQ8BfbJjnLI-1.mp4_podcast,speckles_is_here,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\shawnryanclipped\DQ8BfbJjnLI-1.mp4,"Kash Patel breaks down what really happened in Benghazi during this segment from the Shawn Ryan Show. The details he reveals about that night challenge everything you thought you knew about the controversial attack and its aftermath.

📍 Full conversation available on SRS episode 128
🎥 Clip via @shawnryanclipped

#KashPatel #Benghazi #ShawnRyanShow #SRS #Politics #Truth #Libya #Government #Investigation #PoliticalNews #Documentary #Podcast #MilitaryHistory #NationalSecurity",success,0,2025-12-15T16:10:26.889647,2025-12-15T16:14:13.488170,,1,3,2025-12-15T16:15:23.346372,,,,instagram
DJKiIjdhJXs-1.mp4_podcast,rushhourresponse,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\tuckercarlson\DJKiIjdhJXs-1.mp4,"A former addict pulls back the curtain on America's rehab industry—and what Chris Cella reveals is disturbing. After battling opioid addiction himself, he's calling out the truth about treatment centers that profit off pain. @tuckercarlson sits down with someone who's seen both sides of recovery.

#TuckerCarlson #ChrisCella #Addiction #OpioidCrisis #Recovery #Rehab #MentalHealth #AddictionRecovery #Truth #Podcast",success,3,2025-12-15T19:22:45.954010,2025-12-15T19:28:58.737926,,0,3,,,,,instagram
DF4JkEYpBwF-2.mp4_podcast,redcarelesscrocs,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\foundr\DF4JkEYpBwF-2.mp4,"When you try to reach everyone, you reach no one. @foundr breaks down why speaking to a specific audience is the game-changer most creators miss. The tighter your focus, the deeper the connection.

#contentcreation #contentcreator #contentcreators #contentstrategy #contenttips #contentmarketing #socialmediamarketing #socialmediastrategy #socialmediatips #digitalmarketing #marketingtips #entrepreneurship #entrepreneur #smallbusiness #businesstips",success,1,2025-12-15T16:04:06.870193,2025-12-15T16:09:15.836044,,0,3,,,,,instagram
DCkNLrTTQ9b-2.mp4_podcast,ogtylerguy,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\michaeljknowles\DCkNLrTTQ9b-2.mp4,"John Stuart Mill's ""On Liberty"" challenges a provocative question: does personal freedom extend to self-harm if nobody else gets hurt? @michaeljknowles sits down with Rochester Institute of Technology political science professor Joe Fornieri to unpack Mill's warnings about the ""tyranny of the majority"" and examine why protecting individual liberty and free speech remains critical for societal advancement.

Full conversation available at PragerU or through our Instagram channel subscription 🙌

#JohnStuartMill #OnLiberty #FreeSpeech #PoliticalPhilosophy #PersonalFreedom #Individualism #MichaelKnowles #PragerU #Liberty #Philosophy #FreedomOfSpeech #PoliticalScience",success,2,2025-12-15T16:09:18.245714,2025-12-15T16:15:47.470099,,0,3,,,,,instagram
DQF5gJqiNbB-1.mp4_podcast,milkyjersey.trainer,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\hormozi\DQF5gJqiNbB-1.mp4,"Looking at business through a narrow lens? Your solutions will match that energy. @hormozi breaks down why limited thinking creates limited results—and how to expand your context for breakthrough answers.

#entrepreneur #entrepreneurship #business #success #motivation #mindset #businessowner #smallbusiness #entrepreneurlife #successtips #businessmindset #motivational #growthmindset #businessgrowth #alexhormozi",success,4,2025-12-15T16:16:54.656493,2025-12-15T16:21:27.604650,,2,3,2025-12-15T16:21:44.602510,,,,instagram
DNByavSz2-z-1.mp4_podcast,markatetwobananas,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01c\foundr\DNByavSz2-z-1.mp4,"Community over everything—that's the lesson Ty Haney learned the hard way.

After building @outdoorvoices into a $100M brand by 30, she faced a very public unraveling. Most founders would disappear. Ty came back stronger with @getjoggy and @tyb.xyz, proving that resilience beats perfection every time.

@foundr sat down with her to unpack the real strategies behind her second act—the unglamorous truths about modern DTC, how she's building deeper relationships with customers instead of chasing vanity metrics, and the brutal lessons from her first company that shaped everything she's doing now.

This conversation covers:
- The fatal flaws in today's direct-to-consumer model
- How to transform casual customers into ride-or-die advocates
- Behind-the-scenes of the Outdoor Voices rise and fall
- Why founders showing up authentically is non-negotiable
- The boundaries she's protecting as she scales again

Raw, tactical, and refreshingly real—this episode hits different if you're in the trenches building something.

Comment PODCAST for the link.

#FounderStory #DTCBrands #Entrepreneurship #StartupJourney #BrandBuilding #CommunityFirst #FounderLedGrowth #BusinessPodcast",success,3,2025-12-15T16:09:45.883397,2025-12-15T16:13:57.908676,,0,3,,,,,instagram
DPV0iXYE1VH-2.mp4_podcast,marblebasecase,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01c\restispolitics\DPV0iXYE1VH-2.mp4,"A Gazan artist is turning survival into statement. Ahmed Muhanna takes World Food Programme boxes and creates something the world needs to see—art born from resilience. @restispolitics brings us this powerful story.

#RestIsPolitics #Gaza #AhmedMuhanna #Art #WFP #Resilience #PalestinianArt #HumanitarianCrisis #ArtForChange #MiddleEast #Politics #PoliticalPodcast",success,1,,2025-12-16T10:25:45.908203,,0,3,,,,,instagram
C-eCy-0vamV-1.mp4_podcast,lupethelooper,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01c\hubermanlab\C-eCy-0vamV-1.mp4,"Dr. Martha Beck shares a transformative technique for building self empathy during her recent conversation with @hubermanlab. This episode has quickly become one of the podcast's most-shared discussions, packed with actionable tools for identifying core beliefs, distinguishing genuine empathy from codependency, and creating concrete pathways toward your ideal life. The full conversation with time-stamps is available at hubermanlab.com—drop your questions in the comments below.

@hubermanlab @stanford.med @stanford @themarthabeck

#neuroscience #science #ciencia #neurociencia #life #tools #empathy #self #others",success,0,2025-12-15T16:14:23.564968,2025-12-15T16:18:31.255893,,0,3,,,,,instagram
DLYJtsSv4ZH-2.mp4_podcast,FusedMercurySpike,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01c\russellbrand\DLYJtsSv4ZH-2.mp4,"The disbelief is real 😭 When @russellbrand says he can't handle it, you know it hit different. Watch till the end 👀

#russellbrand #viral #fyp #explore #trending #comedy #funny #relatable #react #reaction",success,1,2025-12-15T16:18:18.237806,2025-12-15T16:21:59.087205,,1,3,2025-12-15T16:23:08.162690,,,,instagram
DRiUN1hkfS9-2.mp4_podcast,DarkLichenCoded,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01c\mastersofscale\DRiUN1hkfS9-2.mp4,"When Elmo crashes your business summit, you stop and take notes. @rhymeswithshmameron, Head of Content & IP Strategy at @sesameworkshop, brought along a very special guest to Masters of Scale Summit—and the lesson went deeper than anyone expected. Breathe with Elmo for a moment, then catch Scott's complete presentation at the link in bio. He reveals the original mission behind @sesamestreet: closing early-learning gaps across America, and how that vision now spans the globe. Local storylines, culturally-adapted characters, and authentic representation all stem from one core practice—actually listening to children. Credit: @mastersofscale

#MastersOfScale #SesameStreet #SesameWorkshop #Elmo #Leadership #SocialImpact #Education #ContentStrategy #Mindfulness",success,2,2025-12-15T16:15:57.534410,2025-12-15T16:21:35.746534,,0,3,,,,,instagram
DLpwOINuAaT-1.mp4_podcast,choice.jonestown,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\foundmyfitness\DLpwOINuAaT-1.mp4,"Dr. Rhonda Patrick (@foundmyfitness) breaks down exactly what she packs for coffee on the go—and it's way more than caffeine. Her portable blend tackles the hidden stressors of travel: compromised gut barriers from planes, microplastic exposure from hotel coffee makers, and the cognitive drain of constant movement. She combines organic freeze-dried instant coffee with 5g L-glutamine for immune-gut protection, hydrolyzed collagen peptides for connective tissue resilience under oxidative stress, and 5g creatine monohydrate split across the day to fuel mitochondrial function and mental sharpness. The strategy: skip sketchy hotel brewing equipment, support your body's defense systems, and maintain performance no matter where you land.

#travel #coffee #supplements #creatine #collagen #glutamine #immunity #cognitivehealth #biohacking #healthspan #longevity #mitochondria #guthealth #travelwellness #sciencebacked",success,0,2025-12-15T16:18:41.310615,2025-12-15T16:26:17.721912,,0,3,,,,,instagram
Cj5pbd9J3Ad-2.mp4_podcast,chance_of_rain_tomorrow,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\impacttheory\Cj5pbd9J3Ad-2.mp4,"@impacttheory sits down with bestselling author and motivational speaker @melrobbins in an episode that digs deep into the art of struggling well. Mel holds nothing back—sharing her own battles and proving that resilience isn't about avoiding hardship, it's about extracting every lesson from it. This conversation reveals what becomes possible when you stop apologizing for your struggles and start owning them.

Full episode link in bio.

#melrobbins #dailymotivation #selfimprovement #selfesteemboost #selfesteemquotes #mindsetquotes",success,0,2025-12-16T10:19:37.391936,2025-12-16T10:25:53.960024,,0,3,,,,,instagram
DQ5ua3eDPaj-1.mp4_podcast,BrokenRockPace,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\profgalloway\DQ5ua3eDPaj-1.mp4,"Curtis Sliwa brought the energy to launch @profgalloway's NYC show! The legend himself set the tone for an unforgettable night.

#PivotTour",success,4,2025-12-15T16:21:37.663931,2025-12-15T16:25:37.876420,,0,3,,,,,instagram
DJOx-NGuOgH-1.mp4_podcast,ApexStratagem,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01c\theovon\DJOx-NGuOgH-1.mp4,"@theovon settles the real debate: what makes the perfect sundae? 🍨

Presented by @celsiusofficial

#TheoVon #Podcast #Comedy #Sundae #IceCream #FoodTalk #Comedian #StandUp #PodcastClips #Funny",success,0,2025-12-15T16:29:21.974707,2025-12-15T16:34:23.982486,,2,3,2025-12-15T16:34:11.901816,,,,instagram
DQU764bE40e-1.mp4_podcast,clipsonpodcast,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01c\megynkellyshow\DQU764bE40e-1.mp4,"@megynkellyshow breaks down the one thing that could pull leftists out of their toxic spiral. Catch the complete breakdown on her YouTube channel.

#megynkellyshow",success,3,2025-12-15T16:28:56.350145,2025-12-15T16:33:21.569393,,2,3,2025-12-15T16:33:46.292829,,,,instagram
DN3Xdg53iKL-1.mp4_podcast,podsnipworks,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\greatness\DN3Xdg53iKL-1.mp4,"Looking for love while feeling incomplete? That's like trying to pour from an empty cup. 💛

Wounds attract wounds. Healing attracts healing. The connection you want starts with the wholeness you build. 🙏

Drop a ""YES"" below and I'll send you the complete episode breaking down the 7 keys to transforming insecurities into unstoppable strengths ✨

Tag someone ready for this message 💫

Via @greatness

#selflove #healingjourney #personalgrowth #mindsetshift #innerwork #selfworth #emotionalhealing #growthmindset #selfimprovement #consciousness #awakening #transformation",claimed,1,2025-12-17T07:41:07.841868,2025-12-16T10:50:52.601909,,0,3,2025-12-16T10:46:27.597267,,,,instagram
DFrEKXMuaKh-1.mp4_podcast,talkgembytes,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\tigerbelly\DFrEKXMuaKh-1.mp4,"Riley Reid thought she knew Star Wars until this trivia showdown went completely sideways 😂

Via @tigerbelly ep. 487

#tigerbelly #rileyreid #starwarsnerd",success,2,2025-12-15T16:28:03.687071,2025-12-15T16:32:19.294278,,1,3,2025-12-15T16:32:45.730803,,,,instagram
DIm7uGISEHb-1.mp4_podcast,castreelworks,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\jordanbpetersonfans\DIm7uGISEHb-1.mp4,"The question on everyone's mind after hearing this perspective 🤔 What's your take on his analysis?

Credit: @jordanbpetersonfans

#jordanpeterson #jordanpetersonquotes #jordanbpeterson #jordanbpetersonquotes #psychology #lifelessons #motivationday #tellthetruth #tellthetruthtuesday #speaktruth #speaktruthtopower #12rulesforlife #12morerulesforlife #orderandchaos #order #societyfeelings #jordanpetersononsociety #bookstagram #motivationday",success,2,2025-12-15T16:35:05.487906,2025-12-15T16:37:24.664173,,1,3,2025-12-15T16:39:55.434568,,,,instagram
DJsB_x_vCTv-1.mp4_podcast,viraltalkfeed,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01c\timferriss\DJsB_x_vCTv-1.mp4,"Jake Kaminski (@jake_kaminski_) drops a truth bomb about the simplest success habit most people ignore: detailed note-taking. Despite coaching countless individuals and pushing them to document their journey, barely anyone actually follows through. Sometimes the most powerful tools are the ones we overlook.

@timferriss sits down with Jake in this must-listen conversation—available now on Apple Podcasts, Spotify, YouTube, and everywhere you stream.

cc: @joelturneractual

#TimFerriss #JakeKaminski #ProductivityTips #SuccessHabits #CoachingAdvice #NoteTaking #PodcastClips #PersonalDevelopment #PerformanceTips #PodcastRecommendation",success,3,2025-12-15T16:33:31.623477,2025-12-15T16:39:49.985469,,0,3,,,,,instagram
DRU10jZiWzi-1.mp4_podcast,reelpodsector,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\badfriendspod\DRU10jZiWzi-1.mp4,"Andrew's latest patreon moment has @badfriendspod fans losing it over his unexpected party trick 🎪

#badfriends #andrewsantino #bobbyjlee #comedy #podcast #standup #funny #comedypodcast #podcastclips",success,0,2025-12-15T16:34:34.023964,2025-12-15T16:40:50.100393,,0,3,,,,,instagram
DOpmuikEZiv-2.mp4_podcast,apodwavecentral,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\therealbradlea\DOpmuikEZiv-2.mp4,"When @therealbradlea sat down with @charliekirk1776 for his podcast, the conversation turned to a topic Charlie knows all too well: surviving cancel culture. Here's the perspective he shared that day.

Full episode available through the link in @therealbradlea's bio 🎙️

#podcast #charliekirk #cancelculture #freespeech #conversation #interview #podcastclips #turningpointusa #politics #commentary #viral #trending",success,1,2025-12-15T16:34:46.084419,2025-12-15T16:40:20.860243,,0,3,,,,,instagram
DPSI-HACbJW-1.mp4_podcast,micdropchannel,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\mattwalshblog\DPSI-HACbJW-1.mp4,"The cartoon industry has officially lost the plot, and @mattwalshblog isn't staying quiet about it. What's being marketed to kids today would shock parents everywhere—this animated disaster proves woke ideology has infiltrated even children's programming.

#WokeAgenda #ParentalRights #ProtectKids #ChildrensMedia #Animation #ConservativeValues #ParentingMatters #MediaLiteracy #FamilyValues #CultureWar",success,1,2025-12-16T10:27:04.386524,2025-12-16T10:37:38.493750,,0,3,,,,,instagram
DRSiRHjEl-Z-2.mp4_podcast,viralmicstudio,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01c\lewishowes\DRSiRHjEl-Z-2.mp4,"The late Bob Proctor breaks down a truth so simple yet so powerful that @lewishowes says you need to hear it twice to really get it 🎯

Your perception creates your reality. Change one, and the other follows.

So what's the perspective shift you're making today?

#BobProctor #Mindset #PersonalDevelopment #SelfImprovement #Motivation #Success #GrowthMindset #Manifestation #LawOfAttraction #SuccessMindset #MindsetShift",success,4,2025-12-15T16:37:51.341375,2025-12-15T16:41:56.829694,,0,3,,,,,instagram
DRc12YIjU19-1.mp4_podcast,quickpodsnaps,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\thediaryofaceopodcast\DRc12YIjU19-1.mp4,"Looking for a superfood that actually delivers? Dr Annette Bosworth breaks down the surprising benefits of sardines in this eye-opening conversation with @thediaryofaceopodcast.

She walks through what a ""sardine fast"" really is and why these tiny fish pack such a powerful nutrient punch. According to Dr Boz, they contain essential nutrients that most diets lack and can rapidly boost ketone levels when eaten strategically.

Comment ""Watch"" to get the full conversation sent straight to your DMs.

Could you commit to a sardine fast?

Credit: @drboz_annettebosworthmd x @thediaryofaceopodcast

#sardines #superfood #drbosworth #ketones #ketonediet #ketofood #healthyfood #nutrientdense #carnivore #carnivorediet #animalbaseddiet",success,3,2025-12-15T16:40:00.044719,2025-12-15T16:49:50.693232,,0,3,,,,,instagram
C3kwvVHOz1x-1.mp4_podcast,podmindstudio,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\edmylett\C3kwvVHOz1x-1.mp4,"Want to know the difference between people who get heard and people who create real connection? @edmylett and Pulitzer Prize-winning author Charles Duhigg break down the science behind powerful communication in this game-changing conversation.

Ed sits down with @charlesduhigg to explore why most people talk past each other—and what the best communicators do differently. This isn't about speaking louder or using fancy words. It's about understanding the psychology behind conversations that actually matter.

Charles reveals the frameworks that separate surface-level chatter from deep, meaningful exchanges that build trust and influence. From mastering active listening to knowing when body language says more than words, this episode delivers tactical strategies anyone can use immediately.

The conversation covers mirroring techniques that create instant rapport, the art of asking questions that open people up, how introverts can leverage their natural strengths, and why teaching kids these skills early changes everything. Ed and Charles also tackle the tough stuff—navigating difficult conversations, setting boundaries without burning bridges, and recognizing when timing makes all the difference.

Real connection isn't optional anymore. It's the skill that determines who leads, who influences, and who builds relationships that last.

LINK IN BIO for the full episode!

#EdMylettShow #Communication #Leadership #PersonalDevelopment #SelfImprovement #Mindset #Success #Motivation #Podcast #CharlesDuhigg #ActiveListening #PeopleSkills #EmotionalIntelligence #Confidence #Relationships",success,2,2025-12-15T16:40:34.494266,2025-12-15T16:45:02.057592,,0,3,,,,,instagram
