job_id,account,video_path,caption,status,worker_id,claimed_at,completed_at,error,attempts,max_attempts,retry_at,error_type,error_category,pass_number,run_id,video_id
DJ2NZMaTVpb-1.mp4_podcast,reddyplayerwonton,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\jordanbpetersonfans\DJ2NZMaTVpb-1.mp4,"The question lingering in everyone's mind after hearing this perspective. What's your take on jordan.b.peterson's viewpoint here?

Credit: @jordanbpetersonfans 

#jordanpeterson #jordanpetersonquotes #jordanbpeterson #jordanbpetersonquotes #psychology #lifelessons #tellthetruth #tellthetruthtuesday #speaktruth #speaktruthtopower #12rulesforlife #12morerulesforlife #societyfeelings #jordanpetersononsociety #bookstagram #googleads #marketingdigital #personality",failed,1,2025-12-22T20:05:08.624835,2025-12-22T20:06:59.177915,"InvalidSessionIdException: Message: The session identified by de3f25ee-2fbf-444f-b899-6689e7e2c2ba is not known; For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#invalidsessionidexception
Stacktrace:
io.appium.uiautomator2.common.exceptions.NoSuchDriverException: The session identified by de3f25ee-2fbf-444f-b899-6689e7e2c2ba is not known
	at io.appium.uiautomator2.handler.request.SafeRequestHandler.handle(SafeRequestHandler.ja",3,3,2025-12-22T20:09:58.571833,appium_crash,infrastructure,,,
DQCX75BkX2y-2.mp4_podcast,lucysplainyoself,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\teamcocopodcasts\DQCX75BkX2y-2.mp4,Rose Byrne wasn't holding back when she put Conan's acting abilities under the microscope. 🎬 @teamcocopodcasts captured this hilarious interrogation. #CONAF,success,1,,2025-12-22T20:03:33.506242,,0,3,,,,,,
DJFSPnQS3di-2.mp4_podcast,LoomedTwillHook,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\foundmyfitness\DJFSPnQS3di-2.mp4,"Looking for performance gains without caffeine jitters? The answer might be sitting in your produce aisle. Beetroot extract delivers measurable improvements in endurance, recovery, and cognitive function by ramping up nitric oxide production—meaning better oxygen delivery to both muscles and brain tissue.

The results speak for themselves: athletes taking beetroot juice sharpened their decision-making speed by roughly 4% at rest, thanks to increased blood flow to regions controlling motor function and focus. @DrAndyGalpin strategically deploys blood-flow enhancers like beetroot and citrulline for his athletes during nighttime training blocks and when scheduling demands multiple daily sessions—times when stimulants would sabotage sleep quality.

Here's the problem: less than half the population eats enough nitrate-rich vegetables to maintain optimal NO levels. Supplementing with beetroot juice or citrulline bridges that nutritional gap while supporting vascular function throughout the entire body.

Episode 101 of the @foundmyfitness podcast with Dr. Andy Galpin breaks down the science behind performance supplements that actually move the needle on training adaptations and recovery protocols.

#beetroot #nitricoxide #sportsnutrition #athleticperformance #nootropics #bloodflow #endurance #recoverynutrition #evidencebased #performancesupplements #cognitivefunction #trainingadaptations",failed,4,2025-12-22T20:08:54.261169,2025-12-22T20:11:41.995573,"Loop stuck - Vision analysis: This shows a normal Instagram feed with stories at the top and regular posts below. There are no visible error messages, login screens, or ""action blocked"" warnings on the current screen. The loop recovery failure likely occurred during a background process or previous action that isn't reflected in this standard feed view - the user may need to try their intended action again or check their internet connection.",3,3,2025-12-22T20:13:52.692157,action_blocked,account,,,
DEgZPiFSP7J-1.mp4_podcast,LockedVaultDuster,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01c\realalexclark\DEgZPiFSP7J-1.mp4,"@realalexclark sits down with @drwillcole—Hollywood's go-to functional medicine expert and The Art of Being Well host—for a deep dive on Culture Apothecary that's already turning heads. From the unique protocol he designed for Gwyneth Paltrow to his bold MAHA stance that had colleagues up in arms, Dr. Cole holds nothing back. They unpack cortisol face, expose how alcohol research gets manipulated, break down peptides, discuss PCOS solutions, and so much more. Stream it now on the Real Alex Clark YouTube channel or wherever you get your podcasts 💚🌿 Drop 'ALCOHOL' below for the episode link sent straight to your DMs!

#CultureApothecary #DrWillCole #FunctionalMedicine #MAHA #AlcoholTruth #CortisolFace #Peptides #PCOS #GwynethPaltrow #HealthPodcast #IntegrativeMedicine #WellnessJourney #TheArtOfBeingWell #PodcastEpisode #HealthyLiving",failed,0,2025-12-22T20:12:25.270022,2025-12-22T20:17:34.378745,"Max steps reached - Vision analysis: This shows the Instagram ""New reel"" creation screen where a user has selected a video (1:23 duration) with the text ""HAS CREDITED YOU WITH BEING HER HEALTH GURU"" overlaid. The screen appears to be in the normal posting flow with options for ""POST"", ""STORY"", and ""REEL"" visible at the bottom, and no error messages or blocks are apparent.

The post likely failed to complete because the user may have gotten stuck in the posting process or encountered a technical ",3,3,2025-12-22T20:17:15.215269,claude_stuck,infrastructure,,,
DPmPKhgFbWI-2.mp4_podcast,HollowedBoneVessels,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01c\mastersofscale\DPmPKhgFbWI-2.mp4,"@cowgirlaileen stepped onto the Summit stage with a powerful message: when diverse founders lead in AI, innovation doesn't just happen—it accelerates. The Founder and Managing Partner of Cowboy Ventures breaks down how representation transforms into tangible results, better products, and breakthrough ideas. Via @mastersofscale

#MoSSummit",success,1,2025-12-22T20:07:09.243258,2025-12-22T20:11:23.744430,,0,3,,,,,,
DQFMc3bkQl7-1.mp4_podcast,FrozenGearSmoker,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\profgalloway\DQFMc3bkQl7-1.mp4,"Breaking down China's latest moves with @alicesqhan in the newest China Decode episode. Prof G dives deep into the insights that matter. Catch it now on the Prof G Pod feed or check today's stories. 🎙️ Credit: @profgalloway

#ProfGPod #ChinaDecode #BusinessPodcast #ChinaBusiness #PodcastClips #BusinessInsights #GeopoliticalAnalysis #PodcastRecommendation",failed,2,2025-12-22T20:12:26.082617,2025-12-22T20:16:35.337951,"Max steps reached - Vision analysis: The screenshot shows Instagram's main feed/home screen displaying a post from jubileemedia. At the top, there's a notification banner that reads ""Keep Instagram open to finish posting..."" with a progress bar underneath, indicating an incomplete post upload process.

The post failed because the app was likely backgrounded or closed during the upload process, interrupting the posting flow after 30 steps were attempted. To fix this, the user should keep Instagra",3,3,2025-12-22T20:17:20.601905,claude_stuck,infrastructure,,,
DM0ey0cPsCN-2.mp4_podcast,filbertthesmasher,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\lewishowes\DM0ey0cPsCN-2.mp4,"When her life felt stuck, @carolinefleckphd discovered this simple brain rewiring technique 🧠✨

@lewishowes sat down with her to break down exactly how it works.

Drop a 💭 if this resonates with you!

#mindset #neuroscience #brainhealth #personalgrowth #selfimprovement #mentalhealth #neuroplasticity #growthmindset #mindsetshift #selfcare",success,1,2025-12-22T20:07:41.771781,2025-12-22T20:11:04.998718,,0,3,,,,,,
DQo_7WSjUWP-2.mp4_podcast,FallenBarkSwitch,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\chriswillx\DQo_7WSjUWP-2.mp4,"@chriswillx just announced something big dropping November 7th. The wait is almost over. Mark your calendars.

#supplement #supplements #fitness #gym #workout #health #nutrition #protein #fitnessmotivation #bodybuilding #fit #healthy #muscle #supplementsthatwork #preworkout #fitfam #healthylifestyle #vitamins #training #motivation #lifestyle #goals #gymlife #wellness",success,3,2025-12-22T20:10:20.872776,2025-12-22T20:13:42.462974,,1,3,2025-12-22T20:15:11.467674,,,,,
DRVrfqUDoQ6-2.mp4_podcast,EmptyFuelMatrix,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\legionofskanks\DRVrfqUDoQ6-2.mp4,"The crew is back! @bigjayoakerson, @gomezcomedy, and @theproblemdavesmith are delivering another episode of #FridayNightHang exclusively for @gasdigital subscribers at 8PM E. Want in? Head to GaSDigital.com and use promo code LOS for a discount on full access. 🔥 @legionofskanks #Legion",success,2,2025-12-22T20:11:47.848466,2025-12-22T20:15:30.178178,,2,3,2025-12-22T20:16:37.779053,,,,,
DQunoWkkmqR-1.mp4_podcast,daisochunks,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\jockowillink\DQunoWkkmqR-1.mp4,"Every excuse sounds reasonable until you count the cost. @jockowillink breaks down the math nobody wants to calculate—the compound interest of small failures, the hidden price of cutting corners, the running total of compromised standards. The numbers always tell the truth.

#discipline #jockopodcast #jockowillink #echelonfront #leadership #motivation #disciplineequalsfreedom #mindset #success #getafterit #extremeownership #accountability",success,0,2025-12-22T20:08:58.665198,2025-12-22T20:12:35.042836,,0,3,,,,,,
DN6RV3MkqLE-1.mp4_podcast,contibonit,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\greatness\DN6RV3MkqLE-1.mp4,"The gen z team member at greatness dropped a powerful reminder: age is just a number when it comes to chasing abundance and staying motivated 🔥 Ready to level up? Drop a comment to secure your spot and get all the details 🎟️✨

📍 via @greatness

#greatness #summitofgreatness #podcast",success,4,2025-12-22T20:11:52.039477,2025-12-22T20:14:48.841283,,1,3,2025-12-22T20:16:43.688867,,,,,
DPAQjbrkR42-2.mp4_podcast,ClosedCircuitMute,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01c\drmikeclips\DPAQjbrkR42-2.mp4,"@drmikeclips weighs in on the 10-minute backwards walking protocol and wants to hear YOUR take. Are you brave enough to give this one a shot?

Full breakdown available on the @rpstrength YouTube channel
📹️ Exercise Scientist Critiques Knees Over Toes Guy

#backwardswalking #exercisescience #kneesovertoesrpstrength #fitnessreview #workoutanalysis #strengthtraining #exercisephysiology #trainingtips #fitnesstips #sciencebasedfitness #workoutroutine #fitnessexpert #exerciseanalysis #rpstrength",success,1,2025-12-22T20:11:15.064413,2025-12-22T20:14:37.670569,,0,3,,,,,,
DRSAERrFZ1V-1.mp4_podcast,bondsgoldengun,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\chriswillx\DRSAERrFZ1V-1.mp4,"Gender discussions always spark heated debates in the comments section. @chriswillx addresses both sides of these conversations across his content, though not everyone sees the full picture. The ask? Keep it respectful in the discussion 🙏

📺 Full video on YouTube: Chris Williamson (@chriswillx) Motivation, Masculinity & Myths Men Believe - Dr K HealthyGamer

#masculinity #motivation #mensmentalhealth #selfimprovement #podcast #menswork #personaldevelopment #mentalhealthawareness",failed,3,2025-12-22T20:16:11.901474,2025-12-22T20:18:25.779894,"Loop stuck - Vision analysis: This screenshot shows a Google search page with an active keyboard, not Instagram. The screen displays a Google search bar at the top with suggested words like ""thanks,"" ""I,"" and ""we"" above a QWERTY keyboard layout.

This appears to be unrelated to Instagram posting - the user seems to have navigated away from Instagram entirely, possibly to search for help or troubleshooting information. To continue with Instagram posting, they would need to return to the Instagram",3,3,2025-12-22T20:21:01.859378,claude_stuck,infrastructure,,,
DQfVmN3EoJQ-1.mp4_podcast,blackietheblackest,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\icedcoffeehour\DQfVmN3EoJQ-1.mp4,"The public's been getting this wrong about the Trump family dynamic for years, and it took @icedcoffeehour's conversation to finally set the record straight. Behind all the headlines sits a truth most people completely miss about how they actually operate together.

#trump #donaldtrump #trumpfamily #podcast #politics #news #viral #fyp #podcasting #interview #explore",failed,1,2025-12-22T20:17:38.205946,2025-12-22T20:21:31.582629,"Max steps reached - Vision analysis: This shows a user profile screen for ""blackietheblackest"" with 18 posts, 11 followers, and 32 following. The profile appears to be functioning normally with no visible error messages, popups, or ""action blocked"" warnings - just a standard profile view with posted content visible below.

Since the context indicates 30 max steps were reached without completing the post, this suggests the posting process may have timed out or gotten stuck in the posting flow, ca",3,3,2025-12-22T20:22:28.139974,action_blocked,account,,,
DDn1qJLuSOY-2.mp4_podcast,basilthymeoregano,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\tigerbelly\DDn1qJLuSOY-2.mp4,"Matt McCusker breaks down why zombies deserve better representation in this clip from @tigerbelly 🧟‍♂️💀

#tigerbelly ep. 480 #mattmccusker #comedians #zombiemovie",success,4,2025-12-22T20:11:53.742328,2025-12-22T20:16:22.727554,,0,3,,,,,,
DQnENUAkorF-2.mp4_podcast,AgedWalnutThrones,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01c\icedcoffeehour\DQnENUAkorF-2.mp4,"The math behind America's $37 trillion debt crisis just got explained in the simplest way possible by @icedcoffeehour—and it's wild how few people actually understand what's happening to the economy right now.

#debt #economy #finance #money #business #investing #stocks #entrepreneur #wealth #financially #success #motivation #stockmarket #trading #crypto #bitcoin #realestate #personalfinance #financialfreedom #investment #usa",success,3,2025-12-22T20:18:35.848766,2025-12-22T20:24:14.978777,,2,3,2025-12-22T20:23:29.408096,,,,,
DN1x4hq3lOD-2.mp4_podcast,speckles_is_here,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01c\lewishowes\DN1x4hq3lOD-2.mp4,"Looking back, @lewishowes realizes the pattern was always there. The people who genuinely cared would warn him. The red flags would show up early. But ignoring trusted voices? That's where the costly mistakes happened—in dating, business deals, and partnerships that should've never started. His advice now: protect your peace fiercely and let the people who love you be your filter. Their perspective might save you years of regret. Do you let your inner circle weigh in on big decisions?

#boundaries #relationships #character #trustyourtribe #lifelessons #datingadvice #businessmindset #personalgrowth #wisdomwednesday #protectyourpeace",failed,2,2025-12-22T20:20:45.557406,2025-12-22T20:25:40.949842,"Exception: Appium connection failed after 3 attempts: Message: The instrumentation process cannot be initialized within 10000ms timeout. Make sure the application under test does not crash and investigate the logcat output. You could also try to increase the value of 'uiautomator2ServerLaunchTimeout' capability
Stacktrace:
UnknownError: The instrumentation process cannot be initialized within 10000ms timeout. Make sure the application under test does not crash and investigate the logcat output. ",3,3,2025-12-22T20:25:42.762411,appium_crash,infrastructure,,,
C9AFtzEueug-2.mp4_podcast,rushhourresponse,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\foundmyfitness\C9AFtzEueug-2.mp4,"# The alcohol metabolism hack hiding in your fruit bowl 🍊

Data shows fructose can slash alcohol elimination time by nearly 50% and cut intoxication duration by almost 30% in humans. @foundmyfitness clarifies this isn't a hangover cure, but reveals how whole fruit's fiber and micronutrients may help counter some alcohol damage—unlike refined fructose from juices that can trigger fatty liver disease.

The full FoundMyFitness episode ""The Truth About Alcohol: Risks, Benefits, and Everything In-Between"" breaks down the research on Spotify, Apple Podcasts, and YouTube.

What's covered:

• Hangover remedies that actually work (spoiler: most don't)
• 1-3 daily drinks = doubled breast cancer risk in women & colon cancer risk in men
• 5 drinks weekly for women = equivalent of smoking 10 cigarettes weekly
• Zinc and magnesium: essential for regular drinkers
• How alcohol accelerates brain volume loss

Plus much more

#alcohol #alcoholmetabolism #fructose #fruit #hangover #breastcancer #coloncancer #brainhealth #zinc #magnesium #foundmyfitness #podcast #health #wellness #nutrition",failed,4,2025-12-22T20:19:27.484175,2025-12-22T20:20:44.149026,Exception: Device 98.98.125.37:21297 never appeared in ADB devices list after 60s,3,3,2025-12-22T20:24:16.340880,adb_timeout,infrastructure,,,
C3X3yOgL8Mo-1.mp4_podcast,redcarelesscrocs,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\theproblemdavesmith\C3X3yOgL8Mo-1.mp4,"Looking for weekend plans? Mark your calendar—Dave Smith (@theproblemdavesmith) is bringing his comedy back to Zanies on March 15 & 16, and seats are filling up fast. Don't miss this one. Link in bio to grab your spot.

#chicago #chicagoil #rosemont #rosemontil #zaniesrosemont #zanies #comedyclub #standup #comedy #jokes #theproblemdavesmith #davesmith",failed,3,2025-12-22T20:23:42.621021,2025-12-22T20:24:58.091819,Exception: Device 98.98.125.37:21615 never appeared in ADB devices list after 60s,3,3,2025-12-22T20:28:32.575259,adb_timeout,infrastructure,,,
DN_IwGejKRC-1.mp4_podcast,ogtylerguy,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\thediaryofaceopodcast\DN_IwGejKRC-1.mp4,"Looking to boost your likeability factor? Body language expert Vanessa Van Edwards breaks down her go-to phrases that make people instantly warm up to you. These 3 simple communication tweaks could transform your social interactions.

Which phrase resonates with you most?

Via @vvanedwards x @thediaryofaceopodcast

#bodylanguage #communication #charisma #socialskills #likability #communicationtips #conversationskills #peopleskills #confidence #personaldevelopment #selfimprovement #socialintelligence #effectivecommunication #interpersonalskills #mindset",failed,1,2025-12-22T20:21:34.793003,2025-12-22T20:25:09.206205,"Max steps reached - Vision analysis: This shows the Instagram video creation/editing interface in the middle of creating a post. The user appears to be editing a video with text overlays about ""3 magic phrases to instantly become more likeable"" but hasn't completed the posting process - they're still in the editing phase with ""Edit video"" and ""Next"" buttons visible at the bottom.

The post likely failed to complete because the user reached the maximum steps (30) while still in the editing/creati",3,3,2025-12-22T20:26:24.750711,claude_stuck,infrastructure,,,
DFyAbris1oN-2.mp4_podcast,milkyjersey.trainer,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\michaeljknowles\DFyAbris1oN-2.mp4,"Michael J. Knowles (@michaeljknowles) just found the one policy change everyone can agree on 😂

#MichaelKnowles #CriminalJustice #CriminalJusticeReform #Politics #Conservative #PoliticalHumor #DailyWire",success,2,2025-12-22T20:14:49.098716,2025-12-22T20:18:58.964057,,0,3,,,,,,
DQc1LGwk9Qc-2.mp4_podcast,markatetwobananas,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\pbd.podcast\DQc1LGwk9Qc-2.mp4,"The optimism is contagious when you see what's ahead 🌟

via @pbd.podcast

#future #optimism #bright #leadership #success #motivation #business #entrepreneur #inspiration #growth #mindset #positivevibes #vision #goals #hustle",success,4,2025-12-22T20:14:58.897679,2025-12-22T20:19:03.462867,,0,3,,,,,,
C6yt39sAbkC-2.mp4_podcast,marblebasecase,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\legionofskanks\C6yt39sAbkC-2.mp4,"@whitneycummings just crashed #Skankfest and the chaos is exactly what you'd expect 🔥

Full episode drops at 2PM E for the FIRST time ever - link in bio

via @legionofskanks

@skankfestnyc @bigjayoakerson @gomezcomedy @theproblemdavesmith",success,2,2025-12-22T20:15:40.238366,2025-12-22T20:20:35.500680,,0,3,,,,,,
DFXJ3myBmEP-1.mp4_podcast,lupethelooper,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01c\foundr\DFXJ3myBmEP-1.mp4,"Money talks, but purpose screams louder. When you chase the mission instead of the dollar signs, success finds you anyway. That's the real secret nobody wants to admit.

📹 via @foundr

#entrepreneur #entrepreneurship #business #motivation #success #mindset #businessowner #entrepreneurlife #hustler #millionaire #businessmindset #motivationalquotes #successquotes #entrepreneurmindset #businessmotivation #hustle #businesstips #wealth",success,4,2025-12-22T20:16:32.799883,2025-12-22T20:21:13.813316,,0,3,,,,,,
DRfUUZfEjw6-2.mp4_podcast,FusedMercurySpike,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01c\greatness\DRfUUZfEjw6-2.mp4,"The many moods of Scott Galloway in one reel 😂 Which version showed up to your Monday?

🎥 @greatness

#ScottGalloway #BusinessHumor #MondayMood #Entrepreneur #ProfG #Mood #Relatable #BusinessPodcast #ContentCreator",success,2,2025-12-22T20:16:45.379001,2025-12-22T20:21:37.005913,,0,3,,,,,,
DHdzev_ufBf-2.mp4_podcast,DarkLichenCoded,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\michaeljknowles\DHdzev_ufBf-2.mp4,"Looking at Michael J. Knowles break down why Tim Walz comes across as the ""worst fake version of a man"" is the kind of commentary that makes you stop mid-scroll. He's not holding back on this one.

via @michaeljknowles

#michaeljknowles #timwalz #politics #conservative #masculinity #commentary #viral #politicaltiktok #debate #election",success,0,2025-12-22T20:17:44.430513,2025-12-22T20:22:04.561539,,0,3,,,,,,
DQLEL0Zj4lh-1.mp4_podcast,choice.jonestown,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\realalexclark\DQLEL0Zj4lh-1.mp4,"Who knew your monthly cycle holds the blueprint to unlocking better skin, stable moods, and next-level energy? Emily from @littleraeofhealth returns as a fan-favorite guest on @realalexclark's podcast to decode the hormone secrets most women were never taught 🌸🩸

As the creator of the Balanced Babe Blueprint and your go-to cycle whisperer, Emily breaks down how syncing with your body's natural rhythms can end the guessing game around PMS, cravings, fertility, and even intentional pregnancy planning 👶

This third appearance on @cultureapothecary proves why she's earned ""hormone bestie"" status—practical wisdom that actually makes you feel amazing in your own skin 🩵💚🌿

Stream now on any podcast platform or search 'Real Alex Clark' on YouTube 📺

Drop 'EMILY' in the comments for the episode link 🔗💌

#hormonehealth #cyclesyncing #womenshealth #fertility #pms #hormonalbalance #periodtalk #wellness #podcast",success,0,2025-12-22T20:18:39.474322,2025-12-22T20:24:24.935567,,0,3,,,,,,
DRNh19Nk6DQ-1.mp4_podcast,BrokenRockPace,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01c\pbd.podcast\DRNh19Nk6DQ-1.mp4,"Tom drops a bombshell take that has everyone questioning everything they thought they knew. 👀

Does his argument hold up, or is there more to the story? Watch till the end and drop your take below. 

Via @pbd.podcast

#podcast #podcastclips #viral #trending #debate #controversy #pbd #valuetainment",success,2,2025-12-22T20:19:09.032139,2025-12-22T20:22:36.463520,,0,3,,,,,,
DPmr7UtEpgt-2.mp4_podcast,ApexStratagem,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\officialbenshapiro\DPmr7UtEpgt-2.mp4,"The 2028 Democratic lineup has @officialbenshapiro raising eyebrows at what he calls a surprisingly weak roster of potential candidates heading into the next presidential cycle.

#BenShapiro #Politics #Democrats #2028Election #PoliticalCommentary #Conservative #Election2028 #PoliticalAnalysis",success,4,2025-12-22T20:19:13.520109,2025-12-22T20:24:04.662861,,0,3,,,,,,
DPq4Ch6kWx3-2.mp4_podcast,clipsonpodcast,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\markmanson\DPq4Ch6kWx3-2.mp4,"Mark Manson (@markmanson) breaks down the self-esteem indicators most people completely miss 👀

It's not always obvious when someone's struggling with how they see themselves. These five signs reveal what's really going on beneath the surface.

Which one hit different for you? 💭

#selfesteem #confidence #mentalhealth #personalgrowth #selfworth #psychology #mindset #selflove #mentalhealthawareness #selfimprovement #healing #therapy #boundaries #emotionalintelligence #selfawareness",failed,4,2025-12-22T20:26:30.435191,2025-12-22T20:30:17.895634,"Max steps reached - Vision analysis: This shows the Instagram Reels feed with a video of someone displaying a rose tattoo design and black nail art. There are no visible error messages, popups, or ""action blocked"" notifications on screen. The user appears to be logged in and viewing content normally, so the posting failure may be due to a network connectivity issue or the app needing to be refreshed/restarted to complete the posting process.",2,3,2025-12-22T20:31:28.155514,action_blocked,account,,,
DRevf45EY4k-1.mp4_podcast,podsnipworks,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01c\dave.asprey\DRevf45EY4k-1.mp4,"When @dave.asprey talks about digestive enzymes, people listen. His go-to? MassZymes—packed with 18 different enzymes designed to tackle proteins, fats, and carbs so nothing goes to waste. The result: food actually converts to usable energy instead of sitting like a brick in your system. He takes them with meals for optimal digestion, or solo between eating windows to support recovery. Grab yours at bioptimizers.com/dave with code DAVE15 for a discount.

#digestion #digestiveenzymes #guthealth #bioptimizers #enzymes #healthylifestyle #wellness #nutrition #supplements #energyboost #recovery #fitness #healthtips #naturalsupplements #gutbrain",failed,0,2025-12-22T20:26:38.205251,2025-12-22T20:30:04.854016,"Loop stuck - Vision analysis: This screen shows Instagram's ID verification flow, not a typical posting interface. The user is being asked to upload a photo of official identification to verify their identity, which suggests their account may be flagged or restricted.

The loop recovery failure likely occurred because this verification process doesn't follow the normal posting flow - it's a security/compliance screen that requires identity verification before the user can proceed with regular ap",3,3,2025-12-22T20:31:20.352361,claude_stuck,infrastructure,,,
DP9o0dQkvUM-2.mp4_podcast,talkgembytes,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\hormozi\DP9o0dQkvUM-2.mp4,"@hormozi breaks down why criticism from others says more about their limits than yours. When you're out there grinding for your goals, remember: the people talking wouldn't take the same risks even though they want the same results. That gap between their words and their actions? That's all you need to know.

#motivation #success #entrepreneurship #mindset #business #hustle #entrepreneur #growthmindset #successmindset #businessmindset #millionairemindset #entrepreneurlife #successquotes #motivationalquotes #businessowner",success,4,2025-12-22T20:21:23.867002,2025-12-22T20:24:25.793087,,0,3,,,,,,
DPo8j8UgNoX-1.mp4_podcast,castreelworks,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\restispolitics\DPo8j8UgNoX-1.mp4,"A Scottish tree holds special meaning for Alastair, and he's revealing exactly why at the Woodland Trust's photo exhibition during the Countdown to COP30. The @restispolitics host takes viewers behind the scenes at the Natural History Museum to share the story behind his top pick. 🌲

#WoodlandTrust #COP30 #NaturalHistoryMuseum #Scotland #Trees #Conservation #ClimateAction #BehindTheScenes",failed,1,2025-12-22T20:27:48.407620,2025-12-22T20:32:07.729933,"Max steps reached - Vision analysis: This shows a Google search page with the keyboard open, not Instagram. The user appears to have been redirected away from Instagram to a web browser, which suggests Instagram may have blocked the posting action or the app crashed/closed unexpectedly. To fix this, the user should return to the Instagram app and attempt to post again, potentially after waiting a brief period if they hit rate limits.",3,3,2025-12-22T20:32:38.350594,claude_stuck,infrastructure,,,
DQ7xmpNCD91-1.mp4_podcast,viraltalkfeed,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\russellbrand\DQ7xmpNCD91-1.mp4,"Whoopi Goldberg jumps to defend pharmaceutical companies after Cheryl Hines drops a bombshell stat about $5.4 billion in vaccine injury payouts. The question that follows? ""Is that all vaccines or just the covid vaccine?"" Watch the mental gymnastics unfold as @russellbrand breaks down this telling exchange.

#vaccines #bigpharma #whoop #cherylhines #russellbrand #media #mainstream #covid #injury #payout #billions #defense #pharmaceutical",success,2,2025-12-22T20:21:47.075676,2025-12-22T20:25:36.672970,,0,3,,,,,,
DIhAlcxT1YO-2.mp4_podcast,reelpodsector,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\joeroganexperience\DIhAlcxT1YO-2.mp4,"The featherweight champion steps into the studio—@joeroganexperience welcomes Ilia Topuria for JRE MMA Show 166, sitting down with the UFC's Lightweight division fighter for an unfiltered conversation about the fight game.

#JRE #JoeRogan #JoeRoganExperience #IliaTopuria #UFC #MMA #Podcast #MMAShow #UFCFighter #Lightweight #MixedMartialArts #Combat #Fighting #JoeRoganPodcast",success,0,2025-12-22T20:22:14.613041,2025-12-22T20:27:03.564963,,0,3,,,,,,
DOCCn_dSVdR-2.mp4_podcast,apodwavecentral,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\hormozi\DOCCn_dSVdR-2.mp4,"The simplest strategy is often the most powerful one, according to @hormozi 🎯

No complicated formulas. No secret hacks. Just commit to winning and execute.

#business #entrepreneur #success #motivation #wins #mindset #businessgrowth #entrepreneurship #hustle #goals #winning",success,2,2025-12-22T20:22:46.510070,2025-12-22T20:27:20.433500,,0,3,,,,,,
